src,dst,year
580,11755,2000
580,12364,2000
583,750,2000
583,7090,2000
583,7186,2000
583,9967,2000
584,5532,2000
584,7322,2000
584,8110,2000
584,9304,2000
584,12776,2000
586,839,2000
586,3883,2000
587,11588,2000
587,12997,2000
589,2375,2000
589,2376,2000
589,7811,2000
594,8083,2000
594,13012,2000
594,13013,2000
612,858,2000
612,11947,2000
612,12722,2000
616,11942,2000
617,7957,2000
617,13016,2000
621,1416,2000
621,10627,2000
621,11922,2000
621,12079,2000
621,12154,2000
621,12155,2000
621,13093,2000
622,6042,2000
622,6854,2000
622,13137,2000
631,4611,2000
631,4612,2000
631,13089,2000
632,3242,2000
632,6002,2000
634,4274,2000
634,6990,2000
634,12837,2000
635,774,2000
635,11496,2000
635,11718,2000
635,12509,2000
637,1109,2000
637,1517,2000
637,3417,2000
637,10639,2000
646,3130,2000
646,4744,2000
646,8745,2000
646,9329,2000
646,10649,2000
646,11185,2000
649,1258,2000
649,1775,2000
649,1776,2000
649,1778,2000
649,2099,2000
649,2512,2000
649,4574,2000
649,8631,2000
649,12635,2000
649,12640,2000
650,651,2000
650,1882,2000
650,10849,2000
650,10850,2000
650,12477,2000
651,10849,2000
651,10850,2000
653,10450,2000
653,12371,2000
658,10816,2000
661,13101,2000
664,5063,2000
664,6543,2000
664,7683,2000
664,10385,2000
664,12121,2000
664,12348,2000
664,13068,2000
668,1983,2000
668,11784,2000
668,12174,2000
670,11730,2000
670,11820,2000
670,11821,2000
670,11822,2000
672,937,2000
672,9733,2000
672,9995,2000
672,12703,2000
673,1610,2000
673,12619,2000
675,677,2000
675,1012,2000
675,1036,2000
675,4290,2000
675,7514,2000
675,8774,2000
675,11002,2000
675,12757,2000
677,4290,2000
677,7512,2000
677,12757,2000
677,13072,2000
678,5717,2000
678,5718,2000
678,10308,2000
688,4084,2000
709,12910,2000
709,12911,2000
709,12912,2000
712,4634,2000
712,7388,2000
712,8974,2000
712,9083,2000
712,10328,2000
712,11150,2000
716,2876,2000
719,12028,2000
720,5923,2000
720,11813,2000
720,12627,2000
722,7177,2000
727,3234,2000
730,12686,2000
730,12687,2000
733,5196,2000
733,8200,2000
733,9908,2000
733,9909,2000
733,11508,2000
733,12897,2000
738,4753,2000
738,11338,2000
738,11958,2000
738,12632,2000
738,13008,2000
738,13009,2000
741,9888,2000
744,746,2000
744,2169,2000
744,10983,2000
744,10985,2000
746,2169,2000
746,10985,2000
749,9528,2000
750,1181,2000
750,7186,2000
752,6545,2000
752,6547,2000
752,6607,2000
752,8631,2000
752,11118,2000
752,12074,2000
753,754,2000
757,1611,2000
757,1854,2000
757,3558,2000
757,5209,2000
757,9977,2000
757,10651,2000
762,2513,2000
762,6071,2000
774,11718,2000
775,6085,2000
775,6433,2000
775,9376,2000
775,11971,2000
776,1789,2000
776,5810,2000
776,7927,2000
779,1402,2000
779,7102,2000
785,11857,2000
787,11923,2000
789,3100,2000
789,12594,2000
789,12727,2000
790,4157,2000
806,972,2000
813,913,2000
813,6672,2000
813,11458,2000
828,10539,2000
837,6289,2000
837,11909,2000
837,11910,2000
838,839,2000
838,3311,2000
838,12944,2000
839,3883,2000
839,6769,2000
839,12220,2000
843,844,2000
850,9170,2000
851,13036,2000
853,5094,2000
853,5403,2000
853,13151,2000
853,13152,2000
857,1062,2000
857,12493,2000
857,12494,2000
857,12824,2000
857,12908,2000
858,11947,2000
858,12722,2000
860,1287,2000
860,7763,2000
865,5061,2000
865,8778,2000
865,11830,2000
873,4230,2000
873,5202,2000
873,9880,2000
873,11756,2000
873,12893,2000
891,2217,2000
891,11907,2000
891,11908,2000
891,12462,2000
895,2422,2000
895,7733,2000
913,2399,2000
913,6672,2000
913,11477,2000
915,916,2000
915,6103,2000
916,1902,2000
916,1904,2000
916,6103,2000
916,11772,2000
916,11773,2000
916,11774,2000
916,12039,2000
917,3912,2000
921,1000,2000
921,7771,2000
921,11962,2000
928,929,2000
928,12996,2000
929,12996,2000
932,2245,2000
932,4122,2000
932,13018,2000
932,13059,2000
932,13060,2000
937,9733,2000
937,9995,2000
942,9508,2000
948,4705,2000
948,4706,2000
948,5183,2000
948,5212,2000
948,5394,2000
948,5428,2000
948,7921,2000
948,8335,2000
948,10528,2000
948,11213,2000
948,13003,2000
948,13124,2000
953,6413,2000
953,7384,2000
953,12186,2000
955,8279,2000
955,10621,2000
956,5707,2000
956,12807,2000
956,13047,2000
960,2573,2000
960,11554,2000
960,12116,2000
960,12184,2000
960,12185,2000
960,12514,2000
960,13023,2000
970,8774,2000
970,9375,2000
970,12852,2000
973,12790,2000
973,12791,2000
977,12187,2000
983,2978,2000
983,6734,2000
983,6735,2000
983,9806,2000
983,12958,2000
986,4361,2000
989,11963,2000
989,11964,2000
989,12127,2000
991,8191,2000
994,12225,2000
998,1000,2000
998,13073,2000
1000,2144,2000
1000,2667,2000
1000,6929,2000
1000,13073,2000
1000,13144,2000
1000,13145,2000
1000,13146,2000
1000,13147,2000
1003,2221,2000
1003,6341,2000
1003,7660,2000
1003,7763,2000
1003,11972,2000
1004,1906,2000
1004,1909,2000
1004,7413,2000
1004,8795,2000
1004,10583,2000
1004,12784,2000
1004,12785,2000
1005,4289,2000
1009,5951,2000
1009,7699,2000
1009,9395,2000
1011,2251,2000
1011,8259,2000
1011,10130,2000
1012,1036,2000
1012,1359,2000
1017,11208,2000
1018,10551,2000
1018,12723,2000
1018,12724,2000
1019,5516,2000
1019,7683,2000
1019,12282,2000
1019,12283,2000
1019,12604,2000
1023,2618,2000
1023,9625,2000
1026,12014,2000
1036,1359,2000
1036,1717,2000
1036,7512,2000
1036,12076,2000
1036,12077,2000
1039,7216,2000
1043,2019,2000
1043,2460,2000
1043,12712,2000
1050,12349,2000
1058,3103,2000
1058,6330,2000
1062,12493,2000
1062,12494,2000
1062,12823,2000
1062,12824,2000
1062,12908,2000
1066,1535,2000
1066,1749,2000
1066,8824,2000
1066,11608,2000
1066,12042,2000
1066,12043,2000
1066,12480,2000
1066,13066,2000
1072,11739,2000
1072,11740,2000
1079,11380,2000
1079,12688,2000
1081,12738,2000
1082,1611,2000
1090,3213,2000
1090,4711,2000
1090,12021,2000
1091,11848,2000
1107,1108,2000
1107,12145,2000
1108,12145,2000
1109,3417,2000
1118,10784,2000
1123,1124,2000
1123,2858,2000
1123,3101,2000
1123,11547,2000
1124,2858,2000
1124,3101,2000
1124,11547,2000
1131,2315,2000
1131,10867,2000
1133,11946,2000
1143,1444,2000
1143,3867,2000
1143,6330,2000
1143,11415,2000
1143,11416,2000
1143,12069,2000
1143,12972,2000
1152,3485,2000
1152,4830,2000
1152,6103,2000
1152,12617,2000
1152,13044,2000
1155,12557,2000
1155,12558,2000
1156,7129,2000
1156,12851,2000
1158,11340,2000
1158,11901,2000
1158,11902,2000
1169,8946,2000
1169,12856,2000
1169,12917,2000
1177,7690,2000
1181,2635,2000
1181,9330,2000
1181,11954,2000
1181,12029,2000
1203,9189,2000
1207,3243,2000
1210,1214,2000
1210,6477,2000
1213,7429,2000
1213,11863,2000
1213,11864,2000
1214,3277,2000
1214,6477,2000
1214,8802,2000
1223,3242,2000
1223,6745,2000
1223,8756,2000
1223,8833,2000
1226,11324,2000
1227,3883,2000
1227,8449,2000
1227,8686,2000
1227,9588,2000
1227,11451,2000
1233,4333,2000
1233,12374,2000
1233,12885,2000
1234,3376,2000
1234,9083,2000
1234,10972,2000
1238,2443,2000
1238,2495,2000
1238,4967,2000
1238,6428,2000
1238,7474,2000
1238,10337,2000
1238,12306,2000
1238,12307,2000
1238,12450,2000
1238,12540,2000
1238,12821,2000
1246,1334,2000
1246,5086,2000
1249,1250,2000
1249,12892,2000
1250,12892,2000
1254,10459,2000
1254,11649,2000
1257,9811,2000
1258,1775,2000
1258,2099,2000
1258,5063,2000
1258,6281,2000
1258,6282,2000
1258,7668,2000
1258,8631,2000
1258,12684,2000
1258,13017,2000
1259,1815,2000
1259,3801,2000
1259,4246,2000
1259,5556,2000
1259,8695,2000
1259,12481,2000
1270,5035,2000
1270,5056,2000
1270,11074,2000
1270,11856,2000
1284,2506,2000
1286,1414,2000
1286,1549,2000
1286,3026,2000
1287,7763,2000
1291,11798,2000
1291,12218,2000
1291,12219,2000
1295,4535,2000
1301,8764,2000
1301,11064,2000
1311,9723,2000
1317,1318,2000
1317,13079,2000
1321,9269,2000
1321,10566,2000
1321,13126,2000
1322,1862,2000
1334,5086,2000
1337,7267,2000
1350,5970,2000
1350,10213,2000
1350,10915,2000
1350,12793,2000
1352,5352,2000
1358,1815,2000
1358,3801,2000
1358,5363,2000
1358,6209,2000
1358,8951,2000
1358,9708,2000
1361,8887,2000
1361,11983,2000
1361,11990,2000
1364,1880,2000
1364,5705,2000
1364,12213,2000
1374,7984,2000
1374,7985,2000
1374,11890,2000
1374,11891,2000
1374,11892,2000
1374,11893,2000
1386,11816,2000
1386,11817,2000
1386,11819,2000
1386,11858,2000
1386,11859,2000
1386,11860,2000
1390,6003,2000
1390,7386,2000
1390,7387,2000
1390,8206,2000
1390,11227,2000
1390,11835,2000
1390,11836,2000
1390,12515,2000
1390,12516,2000
1393,10610,2000
1402,7102,2000
1402,10779,2000
1402,12046,2000
1402,12176,2000
1406,3667,2000
1406,11955,2000
1408,5958,2000
1408,6099,2000
1408,6413,2000
1408,7384,2000
1408,9828,2000
1408,10794,2000
1408,10795,2000
1408,11482,2000
1416,10627,2000
1416,11281,2000
1416,11921,2000
1416,11922,2000
1416,12078,2000
1416,12079,2000
1416,12154,2000
1416,12155,2000
1416,12156,2000
1416,13093,2000
1428,1430,2000
1444,3103,2000
1444,6330,2000
1444,12123,2000
1444,12972,2000
1495,1496,2000
1495,2336,2000
1495,3077,2000
1496,2289,2000
1496,2336,2000
1496,6607,2000
1496,8346,2000
1496,10521,2000
1497,12887,2000
1497,12888,2000
1497,12889,2000
1506,9969,2000
1507,3899,2000
1507,8199,2000
1507,9401,2000
1507,10776,2000
1507,11254,2000
1508,8892,2000
1508,11954,2000
1508,12541,2000
1517,11784,2000
1517,12157,2000
1529,3242,2000
1529,6002,2000
1532,4201,2000
1535,1749,2000
1535,8824,2000
1535,11608,2000
1535,12042,2000
1535,12043,2000
1535,13066,2000
1541,12440,2000
1549,3026,2000
1557,12775,2000
1560,2769,2000
1581,12977,2000
1582,11653,2000
1586,1815,2000
1586,6133,2000
1586,8980,2000
1587,11887,2000
1587,12083,2000
1606,2376,2000
1609,1765,2000
1609,5740,2000
1610,5858,2000
1610,5859,2000
1610,12124,2000
1610,12125,2000
1610,12619,2000
1610,12850,2000
1611,3558,2000
1620,12930,2000
1631,7615,2000
1631,11781,2000
1631,12343,2000
1644,10505,2000
1645,10852,2000
1657,4035,2000
1662,11888,2000
1664,8809,2000
1664,13081,2000
1668,2355,2000
1668,3606,2000
1668,6586,2000
1668,6862,2000
1668,7413,2000
1668,11994,2000
1668,12158,2000
1668,12209,2000
1668,12377,2000
1668,12378,2000
1668,13104,2000
1671,2871,2000
1671,3314,2000
1671,3587,2000
1675,3886,2000
1675,6433,2000
1675,12773,2000
1676,5121,2000
1696,12047,2000
1700,13054,2000
1702,4867,2000
1702,7993,2000
1703,4719,2000
1703,7177,2000
1703,11869,2000
1703,11870,2000
1703,12072,2000
1705,5423,2000
1705,5738,2000
1705,8186,2000
1705,9597,2000
1705,12959,2000
1714,7976,2000
1717,7512,2000
1717,12076,2000
1717,12077,2000
1735,3103,2000
1744,4238,2000
1745,9206,2000
1745,9207,2000
1745,9208,2000
1745,9209,2000
1745,11138,2000
1745,11855,2000
1747,3401,2000
1747,4703,2000
1747,11727,2000
1747,11728,2000
1749,3983,2000
1749,8824,2000
1749,10226,2000
1749,11608,2000
1749,12042,2000
1749,12043,2000
1749,13066,2000
1750,11965,2000
1750,12112,2000
1765,5740,2000
1765,11395,2000
1765,11934,2000
1765,12505,2000
1767,9809,2000
1767,12638,2000
1771,6682,2000
1775,2099,2000
1775,2876,2000
1775,2883,2000
1775,10893,2000
1775,10894,2000
1776,1779,2000
1776,11973,2000
1778,4574,2000
1778,12001,2000
1779,11973,2000
1780,6011,2000
1780,7210,2000
1780,11251,2000
1789,5810,2000
1789,7927,2000
1789,12601,2000
1789,12602,2000
1791,3678,2000
1791,3706,2000
1791,8842,2000
1808,2396,2000
1810,2876,2000
1810,5157,2000
1810,10624,2000
1815,6133,2000
1815,6209,2000
1815,8346,2000
1815,8980,2000
1815,10280,2000
1815,12261,2000
1815,12593,2000
1820,1821,2000
1821,10134,2000
1822,11125,2000
1824,12194,2000
1836,7881,2000
1846,6706,2000
1846,11824,2000
1846,11825,2000
1849,8685,2000
1849,10701,2000
1853,2517,2000
1853,2691,2000
1853,12599,2000
1854,3558,2000
1854,9977,2000
1860,4075,2000
1860,6545,2000
1860,7930,2000
1860,8045,2000
1862,11868,2000
1862,12582,2000
1880,5705,2000
1880,12213,2000
1882,12477,2000
1900,12311,2000
1900,12745,2000
1900,12746,2000
1902,1904,2000
1902,10125,2000
1902,10966,2000
1902,12039,2000
1902,12661,2000
1903,4216,2000
1903,11758,2000
1903,12796,2000
1906,1909,2000
1909,7506,2000
1909,8448,2000
1909,10030,2000
1909,10571,2000
1909,12128,2000
1909,12337,2000
1909,12338,2000
1909,12931,2000
1921,2326,2000
1935,12070,2000
1936,11164,2000
1940,6982,2000
1940,8108,2000
1942,4535,2000
1944,3433,2000
1944,6209,2000
1946,1947,2000
1946,8312,2000
1947,8312,2000
1949,8346,2000
1949,10565,2000
1949,11854,2000
1983,11784,2000
1983,12174,2000
1984,12862,2000
1987,12326,2000
1987,12327,2000
1988,12461,2000
1990,11258,2000
1999,3783,2000
1999,5565,2000
2002,7095,2000
2002,8115,2000
2002,9598,2000
2002,10086,2000
2002,13112,2000
2013,4055,2000
2016,2183,2000
2016,2847,2000
2019,2460,2000
2019,11333,2000
2019,12712,2000
2025,10934,2000
2026,3220,2000
2026,7498,2000
2049,8855,2000
2057,11751,2000
2062,11466,2000
2065,2111,2000
2069,8736,2000
2069,11806,2000
2069,12682,2000
2070,3737,2000
2070,8336,2000
2070,8509,2000
2070,10376,2000
2092,2093,2000
2092,12221,2000
2093,12221,2000
2098,4570,2000
2098,7683,2000
2098,8188,2000
2099,3158,2000
2099,5173,2000
2099,6084,2000
2099,8012,2000
2102,2103,2000
2102,3267,2000
2102,5944,2000
2102,5945,2000
2102,6219,2000
2103,3267,2000
2103,5944,2000
2103,6219,2000
2127,2128,2000
2127,5792,2000
2127,9846,2000
2128,5792,2000
2128,9846,2000
2132,3979,2000
2144,2145,2000
2144,2667,2000
2144,6929,2000
2144,9151,2000
2144,9152,2000
2144,11874,2000
2144,13144,2000
2144,13145,2000
2144,13146,2000
2144,13147,2000
2145,2667,2000
2145,9151,2000
2145,9152,2000
2145,11874,2000
2162,7190,2000
2162,11889,2000
2163,6027,2000
2163,13090,2000
2164,2165,2000
2166,2169,2000
2166,9558,2000
2169,9558,2000
2169,10985,2000
2176,8108,2000
2177,2336,2000
2177,3130,2000
2177,8126,2000
2177,11185,2000
2177,11823,2000
2179,4157,2000
2179,5031,2000
2179,6191,2000
2179,12018,2000
2181,4361,2000
2181,8127,2000
2183,2847,2000
2187,7319,2000
2214,4177,2000
2214,4699,2000
2214,8459,2000
2214,9661,2000
2214,11091,2000
2214,11769,2000
2214,12835,2000
2215,12934,2000
2216,12535,2000
2216,12536,2000
2217,11907,2000
2217,11908,2000
2217,12462,2000
2220,2221,2000
2220,4269,2000
2220,4959,2000
2220,11209,2000
2220,11531,2000
2220,12532,2000
2220,12533,2000
2221,4269,2000
2221,4959,2000
2221,11209,2000
2221,11531,2000
2221,11972,2000
2221,12463,2000
2221,12532,2000
2221,12533,2000
2251,8259,2000
2251,10130,2000
2274,2275,2000
2274,2619,2000
2274,4200,2000
2274,12454,2000
2275,12454,2000
2279,8954,2000
2289,2290,2000
2289,6607,2000
2289,8346,2000
2289,10521,2000
2289,13148,2000
2290,13148,2000
2291,3796,2000
2296,3228,2000
2296,11427,2000
2296,11744,2000
2296,11745,2000
2296,11746,2000
2296,11802,2000
2296,11803,2000
2296,11804,2000
2296,11916,2000
2296,13085,2000
2296,13086,2000
2296,13087,2000
2303,5685,2000
2303,5806,2000
2303,9610,2000
2303,9611,2000
2303,12502,2000
2303,12503,2000
2303,12504,2000
2305,6142,2000
2315,10867,2000
2319,5522,2000
2319,5572,2000
2319,6042,2000
2319,9695,2000
2319,11248,2000
2319,13077,2000
2328,5352,2000
2329,5828,2000
2329,9166,2000
2329,11805,2000
2329,11937,2000
2329,11938,2000
2329,12517,2000
2336,8126,2000
2336,11185,2000
2344,11694,2000
2350,10935,2000
2355,6862,2000
2355,12032,2000
2363,11808,2000
2370,2371,2000
2370,10629,2000
2371,10629,2000
2375,2376,2000
2375,7811,2000
2376,7811,2000
2376,11497,2000
2376,12024,2000
2376,12487,2000
2377,2510,2000
2377,10550,2000
2396,4328,2000
2399,7829,2000
2399,11477,2000
2422,7733,2000
2424,4059,2000
2424,6340,2000
2424,8496,2000
2434,10208,2000
2443,6428,2000
2460,11333,2000
2460,12712,2000
2473,12134,2000
2473,12135,2000
2493,3572,2000
2495,6428,2000
2510,10550,2000
2510,12928,2000
2512,4451,2000
2512,7710,2000
2512,9757,2000
2512,12640,2000
2513,6071,2000
2513,8735,2000
2517,2691,2000
2517,12255,2000
2517,12599,2000
2517,12623,2000
2517,12624,2000
2523,4394,2000
2523,7710,2000
2539,2748,2000
2539,3832,2000
2542,12801,2000
2542,12832,2000
2542,12833,2000
2552,5542,2000
2566,3390,2000
2566,7387,2000
2566,9996,2000
2566,13027,2000
2566,13028,2000
2566,13038,2000
2566,13039,2000
2566,13040,2000
2566,13041,2000
2566,13042,2000
2567,6769,2000
2567,9562,2000
2567,12416,2000
2567,12750,2000
2573,11554,2000
2573,12116,2000
2573,12514,2000
2573,13023,2000
2576,5568,2000
2576,6775,2000
2576,12420,2000
2576,12421,2000
2576,12422,2000
2576,12423,2000
2576,12424,2000
2576,12425,2000
2576,12427,2000
2590,9259,2000
2590,11410,2000
2615,2616,2000
2618,9625,2000
2619,4200,2000
2624,13065,2000
2626,8279,2000
2626,12981,2000
2633,12898,2000
2635,8534,2000
2635,12207,2000
2664,6590,2000
2664,8528,2000
2664,11918,2000
2667,6929,2000
2667,9151,2000
2667,9152,2000
2667,11874,2000
2667,13144,2000
2667,13145,2000
2667,13146,2000
2667,13147,2000
2670,2671,2000
2670,12896,2000
2671,8297,2000
2671,11729,2000
2671,12289,2000
2671,12896,2000
2691,12599,2000
2724,11898,2000
2728,5797,2000
2728,10574,2000
2729,5810,2000
2729,9073,2000
2729,12040,2000
2748,3832,2000
2755,12895,2000
2769,6646,2000
2771,6857,2000
2771,7634,2000
2788,3471,2000
2788,5522,2000
2794,10895,2000
2809,4026,2000
2809,7527,2000
2809,12561,2000
2809,12562,2000
2809,12574,2000
2809,12575,2000
2826,12808,2000
2829,9914,2000
2845,11712,2000
2858,11547,2000
2864,12973,2000
2871,3314,2000
2871,3587,2000
2876,2883,2000
2876,10624,2000
2876,10893,2000
2876,10894,2000
2883,10893,2000
2883,10894,2000
2888,7733,2000
2888,12263,2000
2891,12441,2000
2897,5672,2000
2902,11006,2000
2907,6474,2000
2907,11370,2000
2914,5838,2000
2914,5839,2000
2929,5568,2000
2929,5697,2000
2929,6731,2000
2929,7170,2000
2929,11056,2000
2929,12025,2000
2929,12026,2000
2929,12027,2000
2929,12237,2000
2929,12238,2000
2929,12239,2000
2929,12240,2000
2940,3385,2000
2940,8027,2000
2940,8051,2000
2940,9298,2000
2940,9761,2000
2940,11291,2000
2940,11292,2000
2940,12034,2000
2940,12455,2000
2940,12838,2000
2940,12839,2000
