src,dst,year
412,460,1997
412,994,1997
412,995,1997
412,2888,1997
415,3052,1997
415,8910,1997
415,8911,1997
424,6585,1997
425,1259,1997
425,1815,1997
425,8000,1997
427,5517,1997
427,8843,1997
429,430,1997
429,7224,1997
430,2888,1997
430,5982,1997
430,7224,1997
431,7881,1997
432,867,1997
433,8798,1997
433,8799,1997
433,8800,1997
433,8801,1997
436,948,1997
436,3506,1997
436,3654,1997
436,3655,1997
436,4167,1997
436,5183,1997
436,5394,1997
436,6343,1997
436,7300,1997
436,7921,1997
436,8202,1997
438,439,1997
438,449,1997
438,6085,1997
438,6671,1997
438,8517,1997
439,449,1997
439,1004,1997
439,2771,1997
439,6085,1997
439,6671,1997
439,8517,1997
439,8742,1997
439,8921,1997
440,1836,1997
440,2221,1997
440,2376,1997
442,2265,1997
442,8465,1997
445,7828,1997
449,6085,1997
449,6671,1997
450,1004,1997
450,1909,1997
451,2102,1997
451,2103,1997
451,5592,1997
451,5945,1997
451,6219,1997
452,8257,1997
452,8393,1997
452,8394,1997
453,2864,1997
458,4478,1997
458,8831,1997
458,8832,1997
458,8833,1997
459,552,1997
459,1606,1997
459,1698,1997
459,3852,1997
460,646,1997
460,1507,1997
460,3899,1997
460,5741,1997
460,6327,1997
460,7468,1997
464,1043,1997
464,7159,1997
464,8123,1997
464,8621,1997
471,3598,1997
471,3843,1997
471,4166,1997
471,6618,1997
471,7917,1997
480,7206,1997
484,1561,1997
484,4060,1997
485,486,1997
485,1123,1997
486,1123,1997
497,498,1997
498,8635,1997
498,8636,1997
498,8637,1997
503,733,1997
503,5196,1997
505,4645,1997
505,7404,1997
505,7415,1997
506,507,1997
511,569,1997
511,2069,1997
518,2058,1997
518,3089,1997
518,4404,1997
519,2465,1997
519,2907,1997
519,3226,1997
519,4934,1997
519,5726,1997
519,6365,1997
522,733,1997
522,1414,1997
522,2376,1997
522,8199,1997
522,8200,1997
525,7706,1997
525,8674,1997
527,528,1997
527,2472,1997
527,4380,1997
527,8112,1997
528,8112,1997
535,5685,1997
535,6084,1997
538,1531,1997
538,1532,1997
538,4385,1997
543,3652,1997
543,6629,1997
543,7717,1997
543,7718,1997
544,6870,1997
544,8131,1997
545,5062,1997
545,5063,1997
545,6018,1997
545,7090,1997
545,8251,1997
545,8664,1997
546,7646,1997
546,7647,1997
547,4120,1997
548,7066,1997
549,3162,1997
549,7972,1997
551,774,1997
551,2510,1997
551,4966,1997
551,5120,1997
551,5806,1997
551,5807,1997
551,8397,1997
551,8398,1997
552,860,1997
552,1606,1997
552,1698,1997
552,3852,1997
552,4269,1997
552,7763,1997
568,8686,1997
569,573,1997
569,2069,1997
569,8791,1997
572,647,1997
572,8188,1997
573,586,1997
573,587,1997
573,5510,1997
573,8791,1997
577,8622,1997
578,2901,1997
582,664,1997
582,2177,1997
584,6139,1997
584,7823,1997
584,8733,1997
586,587,1997
586,5510,1997
587,5510,1997
588,1287,1997
590,1152,1997
590,1822,1997
590,4027,1997
590,4830,1997
590,7560,1997
590,8503,1997
594,7664,1997
594,7665,1997
594,8083,1997
594,8084,1997
599,6072,1997
599,7997,1997
599,8031,1997
599,8032,1997
612,858,1997
612,2447,1997
615,4999,1997
616,3089,1997
616,6929,1997
617,7899,1997
617,8347,1997
617,8450,1997
622,6042,1997
622,8282,1997
622,8283,1997
622,8615,1997
622,8616,1997
629,7990,1997
629,7991,1997
629,7992,1997
631,8293,1997
632,6017,1997
635,1283,1997
635,7769,1997
635,7770,1997
635,7771,1997
636,8771,1997
637,2728,1997
637,2960,1997
638,7061,1997
638,8073,1997
646,7401,1997
646,7900,1997
646,8745,1997
647,8188,1997
649,1776,1997
649,2099,1997
649,2512,1997
649,7576,1997
651,7812,1997
653,1207,1997
653,3243,1997
653,7756,1997
654,1308,1997
654,4117,1997
654,4118,1997
654,7707,1997
660,2182,1997
664,776,1997
664,2177,1997
664,5685,1997
664,6084,1997
664,6593,1997
667,791,1997
667,850,1997
667,851,1997
667,1043,1997
673,1610,1997
673,4087,1997
675,677,1997
675,1036,1997
675,1360,1997
675,1361,1997
675,2421,1997
675,6987,1997
675,7512,1997
675,7513,1997
675,7960,1997
677,1954,1997
677,2904,1997
677,6987,1997
679,5688,1997
685,7582,1997
690,8316,1997
712,915,1997
712,916,1997
712,991,1997
712,6103,1997
712,8004,1997
712,8851,1997
712,8852,1997
714,2451,1997
714,4347,1997
714,5543,1997
714,7730,1997
715,716,1997
715,8085,1997
716,8085,1997
720,5923,1997
720,6120,1997
720,8905,1997
722,3226,1997
722,6058,1997
722,7177,1997
722,8086,1997
733,1414,1997
733,2376,1997
733,5196,1997
733,8199,1997
733,8200,1997
733,8471,1997
738,4753,1997
738,4972,1997
741,3616,1997
741,7403,1997
745,2166,1997
745,2167,1997
745,4764,1997
745,4994,1997
745,7967,1997
747,3113,1997
747,6946,1997
748,6385,1997
750,850,1997
750,7186,1997
751,752,1997
751,6545,1997
752,6545,1997
754,8325,1997
754,8326,1997
757,3558,1997
757,7877,1997
757,8122,1997
774,848,1997
774,5807,1997
774,7905,1997
774,7906,1997
774,7907,1997
774,8398,1997
775,7848,1997
775,7849,1997
775,7850,1997
776,5685,1997
776,6084,1997
776,6593,1997
778,7758,1997
778,7759,1997
779,5207,1997
779,7040,1997
779,8728,1997
783,921,1997
783,948,1997
783,5183,1997
783,5212,1997
783,5394,1997
783,7798,1997
783,7799,1997
783,8335,1997
789,4739,1997
790,3915,1997
790,4316,1997
790,5423,1997
790,7687,1997
790,7786,1997
791,850,1997
796,5889,1997
796,5890,1997
801,8048,1997
806,1795,1997
806,8563,1997
810,2098,1997
810,7313,1997
810,7314,1997
810,7837,1997
826,827,1997
831,8761,1997
838,6784,1997
839,3883,1997
839,4168,1997
839,5517,1997
839,8446,1997
848,866,1997
848,6147,1997
848,6148,1997
848,7905,1997
848,7906,1997
848,7907,1997
848,8120,1997
848,8121,1997
850,7186,1997
851,1043,1997
858,2447,1997
858,8037,1997
859,1087,1997
859,2221,1997
859,7639,1997
860,1003,1997
860,1287,1997
860,6892,1997
860,7763,1997
860,8234,1997
862,863,1997
863,5117,1997
863,8080,1997
866,1133,1997
866,3855,1997
866,3856,1997
866,6147,1997
866,6148,1997
873,1384,1997
873,4230,1997
882,8107,1997
882,8108,1997
883,6209,1997
883,7840,1997
884,885,1997
884,1970,1997
884,8151,1997
885,1970,1997
885,8151,1997
908,8497,1997
911,6672,1997
911,8673,1997
912,943,1997
912,944,1997
913,6648,1997
913,7451,1997
915,916,1997
916,3846,1997
916,3903,1997
921,1000,1997
921,1947,1997
921,7798,1997
921,7799,1997
921,8854,1997
931,2965,1997
931,2966,1997
943,944,1997
947,4267,1997
947,5051,1997
947,6104,1997
947,6774,1997
947,8871,1997
948,5183,1997
948,5212,1997
948,5394,1997
948,6343,1997
948,7300,1997
948,7921,1997
948,8202,1997
948,8335,1997
948,8437,1997
948,8438,1997
955,8279,1997
956,1067,1997
956,5539,1997
956,7726,1997
956,7815,1997
960,7635,1997
960,8089,1997
960,8090,1997
977,7791,1997
977,7792,1997
977,7793,1997
980,2004,1997
980,7708,1997
983,4090,1997
983,4091,1997
983,8221,1997
983,8222,1997
986,1949,1997
986,5685,1997
989,2552,1997
989,7267,1997
991,6103,1997
991,8004,1997
991,8191,1997
994,995,1997
994,2888,1997
995,2888,1997
1000,1947,1997
1003,1287,1997
1003,6892,1997
1003,8234,1997
1004,1909,1997
1004,8442,1997
1008,6026,1997
1008,8627,1997
1011,5489,1997
1011,8259,1997
1012,8253,1997
1012,8254,1997
1015,1481,1997
1018,4989,1997
1018,8478,1997
1022,7334,1997
1022,7671,1997
1022,7672,1997
1023,7671,1997
1023,7672,1997
1023,8258,1997
1023,8679,1997
1031,2724,1997
1035,2901,1997
1035,8246,1997
1036,1717,1997
1036,7512,1997
1036,7513,1997
1036,7960,1997
1039,7216,1997
1043,3113,1997
1043,3787,1997
1066,1535,1997
1066,1749,1997
1066,3441,1997
1066,6146,1997
1066,8823,1997
1066,8824,1997
1067,5539,1997
1067,7726,1997
1081,1815,1997
1081,6574,1997
1082,8147,1997
1083,1611,1997
1083,3275,1997
1083,5246,1997
1083,8669,1997
1087,2901,1997
1090,3213,1997
1090,3570,1997
1090,4702,1997
1092,7957,1997
1107,1108,1997
1107,8113,1997
1108,8113,1997
1110,6914,1997
1110,6915,1997
1123,1124,1997
1123,1735,1997
1123,3101,1997
1123,3102,1997
1123,3103,1997
1124,1735,1997
1124,3101,1997
1124,3102,1997
1124,3103,1997
1133,3855,1997
1133,3856,1997
1133,5793,1997
1134,4785,1997
1134,8666,1997
1143,7700,1997
1143,7701,1997
1151,7361,1997
1152,4830,1997
1153,1249,1997
1165,4891,1997
1170,6861,1997
1170,6862,1997
1172,1226,1997
1172,1270,1997
1172,8297,1997
1175,7759,1997
1175,8866,1997
1175,8867,1997
1181,7401,1997
1191,1194,1997
1191,7637,1997
1194,7637,1997
1201,1290,1997
1207,3243,1997
1207,6135,1997
1207,7898,1997
1208,3248,1997
1208,3606,1997
1210,1214,1997
1210,6477,1997
1210,7897,1997
1214,6477,1997
1214,7897,1997
1214,8802,1997
1223,1496,1997
1223,1949,1997
1223,3532,1997
1223,7711,1997
1226,2902,1997
1226,5035,1997
1226,5056,1997
1226,8038,1997
1232,4084,1997
1232,4862,1997
1236,2972,1997
1236,6459,1997
1236,6704,1997
1236,8713,1997
1238,1301,1997
1238,6428,1997
1238,6429,1997
1243,1744,1997
1243,2883,1997
1248,7658,1997
1254,8770,1997
1258,6282,1997
1259,1815,1997
1270,5466,1997
1270,7674,1997
1282,5353,1997
1282,8091,1997
1283,8751,1997
1285,3582,1997
1287,6892,1997
1287,8234,1997
1289,8752,1997
1290,6071,1997
1301,6428,1997
1308,4117,1997
1308,4118,1997
1308,7707,1997
1326,8883,1997
1330,7692,1997
1333,1671,1997
1333,2870,1997
1333,3314,1997
1333,8750,1997
1337,7267,1997
1350,4560,1997
1350,5099,1997
1350,5970,1997
1350,6084,1997
1350,7322,1997
1350,7407,1997
1350,7498,1997
1352,5352,1997
1358,3480,1997
1360,1361,1997
1360,2303,1997
1360,6697,1997
1360,7968,1997
1360,7969,1997
1360,7970,1997
1360,7971,1997
1361,1581,1997
1361,2421,1997
1361,8887,1997
1364,1880,1997
1364,2093,1997
1364,8042,1997
1364,8610,1997
1364,8897,1997
1371,5615,1997
1374,3600,1997
1377,2598,1997
1377,5882,1997
1382,1949,1997
1382,8116,1997
1382,8792,1997
1384,4230,1997
1386,7882,1997
1386,7883,1997
1386,7884,1997
1390,2096,1997
1390,2940,1997
1390,6003,1997
1390,7386,1997
1390,7387,1997
1390,7538,1997
1390,7641,1997
1390,7642,1997
1390,7643,1997
1390,7764,1997
1390,7942,1997
1390,7943,1997
1390,7944,1997
1390,8197,1997
1390,8198,1997
1390,8205,1997
1390,8206,1997
1390,8207,1997
1390,8667,1997
1390,8765,1997
1398,5786,1997
1398,5787,1997
1400,2656,1997
1402,6483,1997
1402,7925,1997
1408,7236,1997
1414,2376,1997
1414,8199,1997
1414,8200,1997
1414,8471,1997
1418,5769,1997
1418,7633,1997
1418,8433,1997
1418,8874,1997
1471,8029,1997
1473,1810,1997
1495,1496,1997
1496,1949,1997
1507,3899,1997
1508,2026,1997
1508,8188,1997
1508,8717,1997
1508,8875,1997
1508,8892,1997
1517,2379,1997
1531,1532,1997
1531,4385,1997
1532,4385,1997
1535,1749,1997
1541,6279,1997
1541,8312,1997
1581,5402,1997
1581,6121,1997
1581,7688,1997
1581,8821,1997
1581,8887,1997
1587,8356,1997
1591,6311,1997
1600,6929,1997
1606,1698,1997
1606,3852,1997
1608,7619,1997
1608,7620,1997
1610,5858,1997
1610,5859,1997
1611,3275,1997
1611,5246,1997
1611,8669,1997
1620,1708,1997
1620,7640,1997
1630,3941,1997
1630,6644,1997
1645,4744,1997
1657,3729,1997
1657,4035,1997
1664,8809,1997
1664,8810,1997
1664,8811,1997
1668,1669,1997
1668,2355,1997
1668,4744,1997
1668,4866,1997
1668,4990,1997
1668,6004,1997
1668,6586,1997
1668,6680,1997
1668,7867,1997
1669,6004,1997
1669,8184,1997
1671,2870,1997
1671,3314,1997
1674,5086,1997
1675,6433,1997
1676,5121,1997
1676,5122,1997
1684,6969,1997
1693,3700,1997
1693,8005,1997
1698,3852,1997
1699,2660,1997
1705,6540,1997
1705,8286,1997
1707,8134,1997
1707,8135,1997
1714,5195,1997
1714,7887,1997
1714,7930,1997
1714,8261,1997
1715,1716,1997
1717,7960,1997
1719,3046,1997
1719,8617,1997
1719,8618,1997
1722,8730,1997
1744,2883,1997
1744,8388,1997
1745,3615,1997
1749,6146,1997
1749,8823,1997
1749,8824,1997
1775,6071,1997
1776,2512,1997
1779,2512,1997
1786,2663,1997
1786,2664,1997
1786,8130,1997
1789,4246,1997
1792,2493,1997
1792,8655,1997
1795,8563,1997
1800,2730,1997
1800,7895,1997
1803,5740,1997
1815,2728,1997
1815,6209,1997
1815,6574,1997
1816,5407,1997
1820,1821,1997
1820,7827,1997
1822,4027,1997
1822,6042,1997
1822,8040,1997
1822,8041,1997
1836,2221,1997
1836,2376,1997
1836,3417,1997
1836,5755,1997
1836,8195,1997
1836,8196,1997
1849,8332,1997
1850,1964,1997
1850,4715,1997
1850,8354,1997
1850,8925,1997
1853,1854,1997
1854,1999,1997
1854,6785,1997
1854,8796,1997
1860,4075,1997
1860,4570,1997
1860,5002,1997
1860,7709,1997
1860,7710,1997
1875,4385,1997
1876,2195,1997
1876,4290,1997
1876,8392,1997
1877,6590,1997
1877,7631,1997
1877,7632,1997
1880,2093,1997
1880,8042,1997
1881,1946,1997
1881,7622,1997
1881,8125,1997
1881,8338,1997
1883,4984,1997
1883,8174,1997
1883,8175,1997
1902,1904,1997
1902,5524,1997
1904,5524,1997
1936,8551,1997
1940,8591,1997
1941,1942,1997
1941,4662,1997
1941,7007,1997
1942,4662,1997
1942,7007,1997
1946,7622,1997
1946,8125,1997
1946,8338,1997
1949,3480,1997
1949,5685,1997
1949,6899,1997
1949,8022,1997
1949,8346,1997
1949,8654,1997
1949,8792,1997
1949,8793,1997
1951,4469,1997
1951,8043,1997
1951,8738,1997
1951,8863,1997
1964,8354,1997
1968,6271,1997
1968,6977,1997
1970,8151,1997
1988,7716,1997
1999,8796,1997
2002,7097,1997
2004,7708,1997
2015,2463,1997
2015,6610,1997
2019,2460,1997
2019,8919,1997
2021,8912,1997
2021,8913,1997
2032,7919,1997
2032,7920,1997
2039,8567,1997
2039,8568,1997
2040,8775,1997
2046,8633,1997
2046,8634,1997
2048,3708,1997
2048,7838,1997
2058,3089,1997
2058,4404,1997
2069,3075,1997
2069,4429,1997
2069,4528,1997
2069,8736,1997
2074,8661,1997
2074,8662,1997
2074,8663,1997
2080,6675,1997
2088,7616,1997
2088,7617,1997
2088,7618,1997
2091,5894,1997
2091,5906,1997
2091,8480,1997
2093,8042,1997
2096,6003,1997
2096,6016,1997
2096,6255,1997
2096,7387,1997
2096,7656,1997
2096,7657,1997
2096,7764,1997
2096,8667,1997
2098,7313,1997
2098,7314,1997
2099,6070,1997
2102,2103,1997
2102,5592,1997
2102,5945,1997
2102,6219,1997
2103,5592,1997
2103,5945,1997
2103,6219,1997
2111,6679,1997
2126,6181,1997
2127,2128,1997
2127,5792,1997
2128,5792,1997
2134,2248,1997
2134,5677,1997
2134,5728,1997
2142,6969,1997
2164,4371,1997
2164,5823,1997
2164,7655,1997
2166,2167,1997
2166,2169,1997
2166,4764,1997
2166,4994,1997
2166,6305,1997
2166,7833,1997
2166,7967,1997
2167,4764,1997
2167,4994,1997
2167,7967,1997
2169,7833,1997
2176,4255,1997
2177,3130,1997
2177,5099,1997
2177,6485,1997
2179,4625,1997
2179,5031,1997
2179,5309,1997
2179,6191,1997
2179,7673,1997
2184,2788,1997
2184,5833,1997
2184,7980,1997
2190,6015,1997
2190,8313,1997
2195,4290,1997
2195,8055,1997
2195,8392,1997
2220,2221,1997
2220,8011,1997
2221,2376,1997
2221,7639,1997
2240,2535,1997
2240,7638,1997
2241,4745,1997
2248,5677,1997
2248,5728,1997
2265,8339,1997
2265,8340,1997
2274,6982,1997
2274,7733,1997
2279,2944,1997
2279,7600,1997
2279,7772,1997
2280,8723,1997
2280,8724,1997
2288,6070,1997
2288,7895,1997
2289,6606,1997
2289,6607,1997
2296,6366,1997
2296,6367,1997
2296,8178,1997
2296,8179,1997
2296,8180,1997
2296,8181,1997
2296,8182,1997
2296,8183,1997
2296,8804,1997
2296,8805,1997
2303,6697,1997
2303,7968,1997
2303,7969,1997
2303,7970,1997
2303,7971,1997
2305,3966,1997
2305,5546,1997
2305,7670,1997
2305,7703,1997
2305,8240,1997
2315,7075,1997
2315,8082,1997
2315,8225,1997
2328,5857,1997
2328,7575,1997
2350,4222,1997
2350,5088,1997
2350,7495,1997
2350,8110,1997
2350,8111,1997
2350,8128,1997
2350,8129,1997
2350,8235,1997
2350,8368,1997
2350,8819,1997
2350,8820,1997
2350,8825,1997
2350,8859,1997
2350,8918,1997
2355,4866,1997
2375,3740,1997
2375,7624,1997
2375,7625,1997
2376,8199,1997
2376,8471,1997
2376,8710,1997
2376,8711,1997
2377,7811,1997
2377,8079,1997
2379,3335,1997
2379,7948,1997
2399,7675,1997
2399,7676,1997
2399,7828,1997
2399,7829,1997
2399,7830,1997
2431,5582,1997
2434,7741,1997
2434,7742,1997
2434,7743,1997
2434,7744,1997
2450,3796,1997
2451,4347,1997
2451,5543,1997
2451,7730,1997
2458,3226,1997
2460,8919,1997
2463,6610,1997
2465,2837,1997
2465,3226,1997
2465,5726,1997
2465,6365,1997
2472,4380,1997
2478,2566,1997
2478,4880,1997
2478,8067,1997
2478,8068,1997
2478,8069,1997
2493,8655,1997
2495,8481,1997
2495,8482,1997
2510,4966,1997
2510,5806,1997
2510,5807,1997
2512,5002,1997
2513,6613,1997
2513,7904,1997
2517,8670,1997
2517,8671,1997
2518,7976,1997
2518,8044,1997
2535,4471,1997
2535,5661,1997
2535,8317,1997
2535,8367,1997
2539,7959,1997
2542,8114,1997
2542,8115,1997
2552,7267,1997
2557,8579,1997
2566,4880,1997
2566,5834,1997
2566,8067,1997
2566,8068,1997
2566,8069,1997
2566,8349,1997
2566,8902,1997
2569,7666,1997
2593,6761,1997
2598,5882,1997
2615,2616,1997
2615,6136,1997
2626,5959,1997
2626,6745,1997
2626,8509,1997
2633,7474,1997
2635,4625,1997
2635,6191,1997
2648,3435,1997
2648,8479,1997
2663,2664,1997
2663,8130,1997
2664,8130,1997
2664,8528,1997
2698,7936,1997
2698,7937,1997
2702,2983,1997
2710,3075,1997
2730,7895,1997
2740,4388,1997
2740,8554,1997
2744,3958,1997
2755,8399,1997
2771,8742,1997
2788,5833,1997
2788,7980,1997
2788,8904,1997
2794,8010,1997
2809,8806,1997
2809,8807,1997
2809,8808,1997
2810,4086,1997
2835,7621,1997
2837,5726,1997
2870,3314,1997
2873,3137,1997
2873,4642,1997
2873,6126,1997
2883,8388,1997
2888,4958,1997
2888,5206,1997
2888,5982,1997
2898,6574,1997
2898,6575,1997
2898,8126,1997
2901,8246,1997
2902,5056,1997
2902,6282,1997
2907,3226,1997
2907,4934,1997
2921,2922,1997
2921,6308,1997
2922,6308,1997
2929,3693,1997
2929,7613,1997
2929,7614,1997
2929,7615,1997
2929,8101,1997
2929,8102,1997
2929,8103,1997
2929,8104,1997
2929,8556,1997
2929,8557,1997
2929,8558,1997
2929,8559,1997
2929,8560,1997
2929,8561,1997
2929,8562,1997
2940,5057,1997
2940,5712,1997
2940,7026,1997
2940,7170,1997
2940,7523,1997
2940,7641,1997
2940,7642,1997
2940,7643,1997
2940,7857,1997
2940,7858,1997
2940,7885,1997
2940,7886,1997
2940,8192,1997
2940,8193,1997
2940,8194,1997
2940,8205,1997
2940,8206,1997
2940,8207,1997
2940,8589,1997
2940,8590,1997
2940,8665,1997
2940,8812,1997
2940,8813,1997
2940,8814,1997
2940,8815,1997
2940,8816,1997
2940,8817,1997
2940,8818,1997
2944,7600,1997
2944,7772,1997
2960,3112,1997
2960,6988,1997
2963,2964,1997
2963,8488,1997
2964,8443,1997
2964,8488,1997
2964,8744,1997
2965,2966,1997
2968,7644,1997
2968,7645,1997
2972,6459,1997
2972,6704,1997
2972,8124,1997
2972,8713,1997
2977,2978,1997
2977,8294,1997
2977,8295,1997
2978,8294,1997
2978,8295,1997
3011,4044,1997
3011,4045,1997
3011,8305,1997
3046,7149,1997
3046,8348,1997
3067,3298,1997
3067,4042,1997
3067,8013,1997
3069,4526,1997
3069,4527,1997
3069,8797,1997
3071,4123,1997
3082,3221,1997
3082,3962,1997
3082,4394,1997
3082,5784,1997
3082,8208,1997
3089,4404,1997
3098,7681,1997
3101,3102,1997
3101,3103,1997
3101,8938,1997
3102,3103,1997
3103,6330,1997
3104,8828,1997
3104,8829,1997
3116,4461,1997
3116,7612,1997
3123,7998,1997
3130,5099,1997
3130,5227,1997
3130,5228,1997
3130,6485,1997
3137,4642,1997
3137,6126,1997
3137,6672,1997
3137,7689,1997
3137,7690,1997
3137,7691,1997
3158,6231,1997
3162,7972,1997
3162,8846,1997
3174,8229,1997
3174,8230,1997
3177,3736,1997
3177,8449,1997
3180,6120,1997
3219,4908,1997
3219,4910,1997
3219,7748,1997
3219,8503,1997
3220,7053,1997
3220,8092,1997
3221,3962,1997
3221,4394,1997
3221,5118,1997
3221,5784,1997
3221,8803,1997
3226,4934,1997
3226,5726,1997
3226,6365,1997
3226,8086,1997
3243,7756,1997
3248,3606,1997
3248,8252,1997
3257,5415,1997
3257,7737,1997
3257,7738,1997
3257,8564,1997
3257,8565,1997
3257,8566,1997
3275,8669,1997
3298,4042,1997
3308,8586,1997
3316,7938,1997
3335,7948,1997
3337,3338,1997
3337,4622,1997
3338,4622,1997
3355,6985,1997
3355,6986,1997
3355,8088,1997
3362,8668,1997
3371,4505,1997
3375,4061,1997
3375,5419,1997
3405,8187,1997
3407,4699,1997
3417,5380,1997
3417,5755,1997
3417,8195,1997
3417,8196,1997
3426,4520,1997
3428,7961,1997
3435,8479,1997
3437,4429,1997
3438,7699,1997
3445,7945,1997
3445,7946,1997
3445,7947,1997
3466,6681,1997
3466,8420,1997
