src,dst,year
179,15477,2002
179,15478,2002
179,15479,2002
179,15480,2002
179,15481,2002
179,15482,2002
179,15483,2002
179,15506,2002
179,15507,2002
179,15508,2002
179,15509,2002
179,15510,2002
179,15511,2002
179,15512,2002
179,15513,2002
188,5428,2002
188,11953,2002
188,13676,2002
189,1295,2002
189,10860,2002
190,15627,2002
193,1236,2002
193,13458,2002
197,12292,2002
197,13846,2002
201,202,2002
201,203,2002
201,10966,2002
201,10976,2002
202,203,2002
202,1210,2002
202,1214,2002
202,6477,2002
202,10658,2002
202,10966,2002
202,10976,2002
203,10966,2002
203,10976,2002
208,14489,2002
208,14490,2002
227,15289,2002
230,2048,2002
230,11015,2002
230,12270,2002
230,13639,2002
232,15092,2002
233,442,2002
237,2132,2002
237,3979,2002
237,14973,2002
238,8428,2002
238,14426,2002
238,14427,2002
238,15917,2002
238,15918,2002
245,2296,2002
245,2929,2002
245,2937,2002
245,2940,2002
245,3769,2002
245,4808,2002
245,5223,2002
245,8171,2002
245,9168,2002
245,13524,2002
245,13918,2002
245,14944,2002
245,14945,2002
245,14946,2002
245,14947,2002
245,14948,2002
245,14949,2002
245,15445,2002
245,15506,2002
245,15507,2002
245,15508,2002
245,15509,2002
245,15510,2002
245,15511,2002
245,15512,2002
245,15513,2002
245,15549,2002
245,15723,2002
245,15724,2002
245,15725,2002
245,15726,2002
245,15727,2002
245,15851,2002
245,15852,2002
245,15853,2002
245,15854,2002
249,3130,2002
249,7900,2002
249,8654,2002
249,9353,2002
249,11444,2002
251,3044,2002
255,11247,2002
255,16145,2002
263,15066,2002
263,15594,2002
272,2111,2002
272,11244,2002
272,13952,2002
274,518,2002
274,687,2002
274,688,2002
274,2058,2002
274,4084,2002
274,10176,2002
274,12459,2002
274,13448,2002
274,13449,2002
279,2049,2002
279,8855,2002
284,5363,2002
284,8951,2002
286,11076,2002
287,289,2002
287,7007,2002
288,3486,2002
288,3487,2002
288,6672,2002
288,14459,2002
288,14812,2002
288,15026,2002
288,15027,2002
288,15028,2002
288,15029,2002
288,15030,2002
288,15031,2002
288,15032,2002
288,15033,2002
288,15034,2002
288,15035,2002
288,15036,2002
288,15037,2002
289,7007,2002
294,9073,2002
294,14476,2002
294,14477,2002
294,15074,2002
294,15075,2002
300,6282,2002
300,12759,2002
300,15491,2002
300,15492,2002
300,15942,2002
305,433,2002
305,15080,2002
305,15081,2002
305,15583,2002
314,4017,2002
314,15192,2002
322,12567,2002
322,14853,2002
322,14854,2002
322,14855,2002
360,931,2002
362,372,2002
362,839,2002
362,14213,2002
362,14715,2002
362,14716,2002
362,14717,2002
362,14718,2002
362,14719,2002
362,15943,2002
365,1941,2002
365,14522,2002
365,14742,2002
365,15115,2002
365,15116,2002
365,15909,2002
365,15910,2002
365,15911,2002
365,15912,2002
366,432,2002
366,9464,2002
366,10833,2002
366,15042,2002
372,839,2002
372,1902,2002
372,4168,2002
372,4267,2002
372,6774,2002
372,7450,2002
372,13911,2002
372,14213,2002
372,14717,2002
372,14720,2002
372,15064,2002
372,15943,2002
372,16139,2002
372,16170,2002
372,16171,2002
372,16172,2002
376,584,2002
376,12578,2002
376,15744,2002
378,446,2002
378,4954,2002
378,11459,2002
378,12921,2002
380,1517,2002
380,11784,2002
380,12157,2002
380,14721,2002
384,484,2002
384,6414,2002
384,7900,2002
384,9561,2002
384,10820,2002
384,13486,2002
384,15197,2002
397,15082,2002
401,6543,2002
401,8513,2002
401,9018,2002
401,12471,2002
401,14624,2002
401,15065,2002
401,15216,2002
412,1428,2002
412,1430,2002
412,9189,2002
412,15214,2002
412,15215,2002
415,12971,2002
415,14694,2002
425,13091,2002
427,5517,2002
427,10455,2002
427,11722,2002
427,12292,2002
427,15118,2002
427,15948,2002
430,431,2002
430,7224,2002
430,11118,2002
431,7224,2002
431,11118,2002
432,9464,2002
432,10771,2002
432,10833,2002
432,15042,2002
433,4009,2002
433,5352,2002
433,13859,2002
433,15080,2002
433,15081,2002
436,451,2002
436,2103,2002
436,6219,2002
436,10322,2002
436,10344,2002
438,439,2002
438,3168,2002
438,6085,2002
438,9144,2002
438,16159,2002
439,1004,2002
439,3168,2002
439,6085,2002
439,9144,2002
439,16159,2002
440,1699,2002
440,5446,2002
450,1004,2002
450,1909,2002
450,12931,2002
450,13847,2002
451,2102,2002
451,2103,2002
451,3267,2002
451,5944,2002
451,6219,2002
451,10322,2002
451,10344,2002
451,12338,2002
453,12610,2002
459,552,2002
459,1698,2002
459,3852,2002
460,2567,2002
460,6471,2002
460,10754,2002
460,10890,2002
460,12705,2002
460,13519,2002
484,1561,2002
484,6331,2002
486,1620,2002
486,1675,2002
486,6433,2002
486,9256,2002
486,12024,2002
486,12930,2002
489,14834,2002
489,15538,2002
489,15539,2002
492,5251,2002
492,14923,2002
493,4744,2002
493,9588,2002
493,11895,2002
499,5086,2002
499,15737,2002
504,505,2002
504,1735,2002
504,2566,2002
504,12506,2002
504,14906,2002
504,15845,2002
505,2566,2002
505,11837,2002
505,11838,2002
505,12506,2002
505,15043,2002
505,15845,2002
509,15899,2002
509,15900,2002
511,6498,2002
511,13745,2002
518,2058,2002
518,4084,2002
519,1097,2002
519,5726,2002
519,15119,2002
525,543,2002
525,8674,2002
525,9460,2002
525,11580,2002
533,776,2002
533,1901,2002
533,15527,2002
533,15597,2002
535,582,2002
535,4017,2002
535,5685,2002
535,6084,2002
535,6209,2002
535,6769,2002
535,7313,2002
535,8980,2002
535,12783,2002
535,13381,2002
535,15316,2002
541,13664,2002
541,13721,2002
542,3652,2002
542,15314,2002
543,956,2002
543,4732,2002
543,7718,2002
543,8674,2002
543,9460,2002
543,11251,2002
543,12586,2002
543,15379,2002
544,4316,2002
544,8285,2002
545,5516,2002
545,7683,2002
545,14830,2002
545,15261,2002
545,16152,2002
547,552,2002
552,1698,2002
552,3852,2002
552,11002,2002
553,8694,2002
553,15543,2002
565,1129,2002
565,8491,2002
565,15444,2002
566,1295,2002
569,570,2002
569,3582,2002
569,6545,2002
569,6696,2002
569,9627,2002
569,11587,2002
570,1986,2002
570,3463,2002
570,6696,2002
570,9627,2002
570,13860,2002
570,14600,2002
573,927,2002
573,2902,2002
573,5707,2002
573,9690,2002
573,11006,2002
573,12904,2002
573,13542,2002
573,15275,2002
574,6745,2002
577,2542,2002
577,15981,2002
578,1414,2002
580,1862,2002
580,1937,2002
582,583,2002
582,6209,2002
582,7313,2002
583,6209,2002
583,7668,2002
583,8092,2002
583,10585,2002
583,14928,2002
584,14675,2002
584,15744,2002
587,9785,2002
587,9930,2002
587,11588,2002
587,14822,2002
587,15983,2002
587,15984,2002
587,16103,2002
587,16114,2002
588,1287,2002
588,1941,2002
588,5872,2002
588,7579,2002
588,14900,2002
590,9709,2002
590,9711,2002
590,12561,2002
590,12562,2002
594,8083,2002
594,13012,2002
594,13013,2002
594,16025,2002
599,13896,2002
599,14787,2002
612,858,2002
621,1416,2002
621,10627,2002
621,10969,2002
621,12079,2002
621,12155,2002
621,12156,2002
621,13093,2002
621,13137,2002
621,13300,2002
621,14833,2002
621,15806,2002
621,15807,2002
621,15808,2002
622,6042,2002
622,12012,2002
622,15159,2002
627,629,2002
627,7895,2002
627,15047,2002
629,7895,2002
630,15812,2002
630,15813,2002
632,14747,2002
632,14748,2002
634,5633,2002
634,9992,2002
634,15990,2002
634,15991,2002
635,1283,2002
635,1822,2002
635,8166,2002
635,8206,2002
635,8375,2002
635,10113,2002
635,12187,2002
635,12785,2002
635,14907,2002
635,14953,2002
635,15429,2002
635,16184,2002
636,14674,2002
637,2960,2002
637,3417,2002
637,10639,2002
637,12485,2002
637,16000,2002
637,16001,2002
637,16002,2002
637,16003,2002
646,4744,2002
646,8126,2002
646,12071,2002
646,14870,2002
646,14871,2002
646,16148,2002
647,2322,2002
647,13205,2002
648,4337,2002
649,1243,2002
649,1775,2002
649,2512,2002
649,12640,2002
649,15096,2002
650,11074,2002
650,15461,2002
656,2514,2002
664,6593,2002
664,8619,2002
664,9058,2002
664,12121,2002
664,13068,2002
664,14932,2002
668,1983,2002
668,12174,2002
668,13681,2002
670,937,2002
670,11730,2002
670,11822,2002
670,15369,2002
673,1610,2002
675,13476,2002
675,14992,2002
675,15791,2002
675,15792,2002
677,14984,2002
679,5688,2002
687,688,2002
687,10176,2002
688,4084,2002
688,10176,2002
688,15704,2002
688,15705,2002
714,9733,2002
716,2876,2002
717,15551,2002
717,15552,2002
719,11418,2002
720,954,2002
720,5923,2002
720,8905,2002
720,11813,2002
721,1810,2002
721,14808,2002
722,1703,2002
722,7177,2002
738,1227,2002
738,11958,2002
738,13008,2002
738,14611,2002
742,1015,2002
742,10045,2002
744,746,2002
744,2169,2002
744,15475,2002
746,2169,2002
746,15475,2002
749,9528,2002
750,751,2002
750,850,2002
750,13483,2002
751,850,2002
751,13483,2002
752,1586,2002
752,9562,2002
752,11118,2002
753,13355,2002
757,2879,2002
757,3275,2002
757,3558,2002
757,8014,2002
757,10651,2002
758,2179,2002
758,6191,2002
758,8730,2002
758,15371,2002
776,1901,2002
776,5810,2002
776,8756,2002
776,9073,2002
776,10213,2002
776,10510,2002
776,10915,2002
776,12040,2002
776,12260,2002
776,15132,2002
776,16164,2002
778,2296,2002
778,6290,2002
778,7759,2002
778,8805,2002
778,8866,2002
778,15011,2002
778,15012,2002
778,15013,2002
778,15014,2002
791,13461,2002
791,15239,2002
807,8496,2002
807,14829,2002
810,10213,2002
810,10754,2002
810,10890,2002
811,12816,2002
814,943,2002
818,7320,2002
828,9395,2002
828,14078,2002
828,15484,2002
837,15729,2002
838,12944,2002
839,1902,2002
839,4168,2002
839,14213,2002
839,14715,2002
839,14716,2002
839,14717,2002
839,14718,2002
839,14719,2002
839,14720,2002
839,15943,2002
843,8658,2002
843,10660,2002
843,10664,2002
843,14894,2002
843,14895,2002
843,14896,2002
843,15829,2002
850,1037,2002
850,13483,2002
850,15239,2002
851,10166,2002
853,16141,2002
859,860,2002
859,15600,2002
860,1087,2002
860,2905,2002
860,3267,2002
860,11076,2002
860,12859,2002
860,14588,2002
873,13100,2002
882,9690,2002
882,11606,2002
882,16047,2002
890,891,2002
890,3125,2002
891,3125,2002
892,11969,2002
895,1949,2002
895,2422,2002
895,8274,2002
895,14974,2002
911,10418,2002
911,13377,2002
911,15130,2002
912,2002,2002
913,1880,2002
913,5086,2002
913,5895,2002
913,10595,2002
913,13784,2002
913,14331,2002
913,15636,2002
915,916,2002
915,15933,2002
916,2992,2002
916,6032,2002
916,11772,2002
916,11774,2002
916,15933,2002
921,1000,2002
921,1947,2002
921,6862,2002
927,9690,2002
931,2965,2002
931,15297,2002
932,2245,2002
932,4122,2002
932,13018,2002
932,13059,2002
932,14722,2002
937,11730,2002
937,11822,2002
937,15369,2002
939,11596,2002
939,16188,2002
948,5212,2002
948,6642,2002
948,12786,2002
948,13085,2002
948,13124,2002
948,13662,2002
948,15140,2002
948,15816,2002
955,8279,2002
955,15259,2002
956,1609,2002
956,1765,2002
956,9095,2002
956,12586,2002
956,13047,2002
956,15431,2002
960,7340,2002
960,9386,2002
960,14543,2002
960,14544,2002
960,15105,2002
960,15106,2002
960,15107,2002
960,15108,2002
960,15109,2002
960,15110,2002
960,15988,2002
960,15989,2002
970,10029,2002
973,2399,2002
977,3403,2002
977,11481,2002
983,14943,2002
985,9511,2002
985,15205,2002
985,16143,2002
985,16144,2002
989,11964,2002
989,12127,2002
989,13865,2002
994,1270,2002
1000,1947,2002
1004,1909,2002
1005,4289,2002
1005,4810,2002
1005,15176,2002
1005,16201,2002
1010,15589,2002
1010,15590,2002
1015,10045,2002
1018,12724,2002
1022,1023,2002
1023,2956,2002
1023,7524,2002
1023,15206,2002
1023,15503,2002
1036,1717,2002
1036,15223,2002
1036,15224,2002
1036,16150,2002
1042,15276,2002
1043,2018,2002
1043,2019,2002
1043,2460,2002
1043,3113,2002
1043,6021,2002
1043,7262,2002
1043,8431,2002
1043,10004,2002
1043,13467,2002
1043,14301,2002
1043,14336,2002
1043,14993,2002
1043,15719,2002
1047,6018,2002
1047,13912,2002
1047,15675,2002
1050,12349,2002
1050,13689,2002
1050,14901,2002
1058,1060,2002
1058,3103,2002
1060,3103,2002
1062,12824,2002
1066,1749,2002
1066,10789,2002
1072,3544,2002
1072,6330,2002
1079,3356,2002
1079,10689,2002
1079,13502,2002
1079,14893,2002
1079,15079,2002
1080,15368,2002
1082,1611,2002
1082,3275,2002
1083,9785,2002
1084,9492,2002
1084,15170,2002
1087,3267,2002
1087,12859,2002
1087,14588,2002
1091,15929,2002
1091,15930,2002
1091,16109,2002
1097,5726,2002
1097,15119,2002
1102,10849,2002
1107,1108,2002
1107,6619,2002
1107,8113,2002
1107,12145,2002
1108,8113,2002
1108,12145,2002
1110,6915,2002
1118,15580,2002
1119,1905,2002
1119,11301,2002
1123,1124,2002
1123,2858,2002
1123,3101,2002
1123,8938,2002
1123,12654,2002
1124,2858,2002
1124,3101,2002
1124,8938,2002
1124,12654,2002
1129,8491,2002
1129,15444,2002
1143,1903,2002
1143,4216,2002
1143,9199,2002
1143,13191,2002
1143,14773,2002
1155,6528,2002
1155,7387,2002
1155,9441,2002
1155,12558,2002
1155,12620,2002
1155,13853,2002
1155,13955,2002
1155,14285,2002
1155,14286,2002
1155,14581,2002
1155,14784,2002
1155,14785,2002
1155,16174,2002
1155,16175,2002
1169,15796,2002
1170,4978,2002
1170,14734,2002
1172,4917,2002
1181,9330,2002
1181,13185,2002
1181,14449,2002
1182,14934,2002
1207,3354,2002
1207,10450,2002
1210,1214,2002
1210,6477,2002
1210,10658,2002
1213,4471,2002
1213,11864,2002
1213,15155,2002
1214,6477,2002
1214,10658,2002
1219,1714,2002
1219,1859,2002
1223,2026,2002
1223,5408,2002
1223,6745,2002
1223,8756,2002
1223,15091,2002
1223,15102,2002
1226,8038,2002
1226,11324,2002
1226,12276,2002
1227,3166,2002
1227,5532,2002
1227,8110,2002
1227,8626,2002
1227,9395,2002
1227,13008,2002
1227,13836,2002
1227,13837,2002
1227,14611,2002
1233,1311,2002
1233,4332,2002
1233,4333,2002
1233,9723,2002
1233,12374,2002
1233,13603,2002
1234,3376,2002
1234,9083,2002
1234,10972,2002
1236,13458,2002
1238,12450,2002
1238,12540,2002
1238,12821,2002
1243,1775,2002
1243,2098,2002
1243,4570,2002
1243,8188,2002
1243,8788,2002
1243,11973,2002
1243,13192,2002
1243,15620,2002
1243,16191,2002
1243,16192,2002
1249,12892,2002
1254,11441,2002
1254,11649,2002
1254,15995,2002
1258,5063,2002
1258,6281,2002
1258,7668,2002
1258,9680,2002
1258,10226,2002
1258,13742,2002
1258,15752,2002
1259,6231,2002
1259,6567,2002
1259,12481,2002
1259,14964,2002
1276,4255,2002
1276,16048,2002
1276,16049,2002
1280,10949,2002
1280,12825,2002
1283,14907,2002
1283,14953,2002
1284,13711,2002
1286,15164,2002
1287,1941,2002
1287,3407,2002
1287,3831,2002
1287,5872,2002
1287,7763,2002
1292,5518,2002
1311,9723,2002
1311,12374,2002
1318,6012,2002
1331,15722,2002
1350,7210,2002
1350,9524,2002
1350,10213,2002
1350,10915,2002
1350,11299,2002
1350,12793,2002
1350,15217,2002
1350,15395,2002
1358,6485,2002
1358,6567,2002
1358,6607,2002
1361,11983,2002
1361,14589,2002
1364,5086,2002
1364,5895,2002
1364,10595,2002
1372,3760,2002
1374,7821,2002
1374,7984,2002
1374,11890,2002
1374,11891,2002
1374,11892,2002
1374,15529,2002
1374,15530,2002
1374,15531,2002
1374,15532,2002
1384,10383,2002
1390,13685,2002
1390,15536,2002
1390,15537,2002
1393,9702,2002
1400,3761,2002
1400,15635,2002
1402,10779,2002
1408,2405,2002
1408,7698,2002
1408,10795,2002
1408,11482,2002
1408,15225,2002
1408,15839,2002
1416,10627,2002
1416,10969,2002
1416,12079,2002
1416,12155,2002
1416,12156,2002
1416,13093,2002
1416,13137,2002
1416,13300,2002
1416,14831,2002
1416,14832,2002
1416,14833,2002
1416,15806,2002
1416,15807,2002
1416,15808,2002
1416,15926,2002
1428,1430,2002
1428,3220,2002
1430,3220,2002
1471,2464,2002
1471,5886,2002
1495,11405,2002
1495,15769,2002
1497,15749,2002
1506,2876,2002
1506,2883,2002
1507,9252,2002
1507,10992,2002
1517,11784,2002
1517,12157,2002
1517,14721,2002
1527,15020,2002
1527,15021,2002
1529,3242,2002
1529,6002,2002
1532,4201,2002
1532,14879,2002
1545,2092,2002
1560,1775,2002
1560,2876,2002
1560,2883,2002
1560,10893,2002
1561,6331,2002
1582,11653,2002
1583,15450,2002
1586,9562,2002
1586,11001,2002
1586,11236,2002
1586,13299,2002
1587,5971,2002
1587,10754,2002
1587,10890,2002
1587,14616,2002
1587,16072,2002
1609,1765,2002
1609,5707,2002
1609,14862,2002
1610,5858,2002
1610,5911,2002
1610,12125,2002
1611,3275,2002
1620,12024,2002
1620,12930,2002
1631,14551,2002
1644,3784,2002
1647,15961,2002
1664,15947,2002
1668,2355,2002
1668,4732,2002
1668,12378,2002
1668,13104,2002
1668,15336,2002
1668,15337,2002
1669,2363,2002
1671,9598,2002
1671,15149,2002
1671,15150,2002
1671,15151,2002
1675,6433,2002
1675,9256,2002
1675,12024,2002
1682,4899,2002
1682,8227,2002
1696,12047,2002
1698,3852,2002
1699,5446,2002
1702,2977,2002
1702,4301,2002
1702,15896,2002
1703,7177,2002
1705,4599,2002
1705,4600,2002
1705,5063,2002
1705,9597,2002
1705,14348,2002
1705,14784,2002
1714,1859,2002
1714,5195,2002
1714,8261,2002
1717,16150,2002
1722,7990,2002
1722,15085,2002
1735,11056,2002
1735,13773,2002
1744,1859,2002
1744,12640,2002
1747,13304,2002
1748,11692,2002
1748,16121,2002
1749,10789,2002
1765,11395,2002
1765,13296,2002
1775,1851,2002
1775,2876,2002
1775,2883,2002
1775,8788,2002
1775,15096,2002
1778,4574,2002
1778,8262,2002
1778,12001,2002
1778,15198,2002
1778,15199,2002
1778,15535,2002
1780,6595,2002
1780,13383,2002
1780,15446,2002
1786,15392,2002
1786,15393,2002
1789,4246,2002
1789,5810,2002
1789,7881,2002
1789,10510,2002
1789,14381,2002
1800,12588,2002
1800,12726,2002
1800,15218,2002
1810,13475,2002
1810,13736,2002
1810,14808,2002
1815,1949,2002
1815,6288,2002
1815,8695,2002
1815,12593,2002
1820,7471,2002
1820,10752,2002
1822,10113,2002
1822,11125,2002
1822,14907,2002
1822,15422,2002
1824,13754,2002
1851,2876,2002
1851,2883,2002
1853,2691,2002
1853,12599,2002
1853,15613,2002
1853,15614,2002
1853,15615,2002
1853,15616,2002
1853,15617,2002
1853,15618,2002
1853,15619,2002
1854,3558,2002
1854,9977,2002
1859,12640,2002
1860,2098,2002
1860,4075,2002
1860,8188,2002
1860,12640,2002
1870,7471,2002
1880,13784,2002
1880,14223,2002
1880,14331,2002
1881,1946,2002
1881,13981,2002
1882,10742,2002
1882,15143,2002
1882,16136,2002
1902,4353,2002
1902,8705,2002
1902,10125,2002
1902,10966,2002
1902,12661,2002
1902,13704,2002
1902,14213,2002
1902,14720,2002
1902,15550,2002
1903,4216,2002
1903,13191,2002
1905,11301,2002
1906,15805,2002
1909,6966,2002
1909,8448,2002
1909,12931,2002
1909,13847,2002
1917,16024,2002
1939,16185,2002
1940,6982,2002
1940,8108,2002
1941,4176,2002
1941,4177,2002
1941,4699,2002
1941,5872,2002
1941,14522,2002
1941,15115,2002
1941,15116,2002
1941,15909,2002
1941,15910,2002
1941,15911,2002
1941,15912,2002
1942,4535,2002
1942,7007,2002
1942,15572,2002
1946,8312,2002
1946,13981,2002
1949,2422,2002
1949,6288,2002
1949,6471,2002
1949,8274,2002
1949,14974,2002
1949,15316,2002
1967,9382,2002
1971,16149,2002
1977,11015,2002
1983,12174,2002
1983,13681,2002
1986,3463,2002
1988,12461,2002
1999,3783,2002
1999,5565,2002
1999,11087,2002
1999,15454,2002
2002,2469,2002
2002,14678,2002
2018,2019,2002
2019,2460,2002
2019,7262,2002
2019,13467,2002
2026,3220,2002
2026,5408,2002
2026,7498,2002
2026,14013,2002
2026,15091,2002
2049,8855,2002
2057,13256,2002
2057,14779,2002
2058,4084,2002
2069,8736,2002
2069,13204,2002
2069,14908,2002
2069,14909,2002
2069,14910,2002
2069,14911,2002
2069,14912,2002
2069,14913,2002
2069,14914,2002
2069,14915,2002
2069,14916,2002
2069,14924,2002
2069,15944,2002
2070,14794,2002
2072,3491,2002
2072,14806,2002
2072,14807,2002
2091,2633,2002
2091,9888,2002
2091,15098,2002
2098,4075,2002
2098,4570,2002
2098,8188,2002
2098,13192,2002
2099,5173,2002
2099,7668,2002
2099,7961,2002
2099,15557,2002
2102,3267,2002
2102,5944,2002
2102,6219,2002
2102,12338,2002
2103,4230,2002
2103,6219,2002
2103,10322,2002
2103,10344,2002
2106,2241,2002
2111,11244,2002
2111,13952,2002
2132,3979,2002
2142,13308,2002
2142,15407,2002
2142,15408,2002
2164,2165,2002
2164,6066,2002
2169,14782,2002
2177,3177,2002
2177,5188,2002
2177,11466,2002
2177,11823,2002
2177,15999,2002
2178,2598,2002
2178,5066,2002
2178,13216,2002
2179,6191,2002
2179,8730,2002
2179,15371,2002
2197,7374,2002
2197,15045,2002
2197,15713,2002
2214,4177,2002
2214,4699,2002
2214,12384,2002
2214,16026,2002
2217,11908,2002
2217,12462,2002
2220,11759,2002
2220,11760,2002
2220,14713,2002
2220,14714,2002
2231,8115,2002
2240,8317,2002
2240,12030,2002
2240,14876,2002
2240,14877,2002
2241,4361,2002
2241,15721,2002
2245,4122,2002
2245,13018,2002
2245,13059,2002
2245,14722,2002
2245,15138,2002
2262,2724,2002
2262,6642,2002
2265,8258,2002
2265,8339,2002
2265,9809,2002
2265,15622,2002
2265,15623,2002
2268,9490,2002
2268,13523,2002
2268,15499,2002
2274,2888,2002
2274,13308,2002
2274,13309,2002
2274,14823,2002
2274,14824,2002
2274,15523,2002
2274,15524,2002
2288,9296,2002
2291,14814,2002
2296,2929,2002
2296,3769,2002
2296,4808,2002
2296,6290,2002
2296,6723,2002
2296,8167,2002
2296,8805,2002
2296,15011,2002
2296,15012,2002
2296,15013,2002
2296,15014,2002
2296,15445,2002
2296,15665,2002
2296,15666,2002
2296,15667,2002
2296,15668,2002
2296,15669,2002
2296,15670,2002
2296,15723,2002
2296,15724,2002
2296,15725,2002
2296,15726,2002
2296,15727,2002
2296,15885,2002
2296,15886,2002
2296,16161,2002
2296,16162,2002
2296,16163,2002
2298,2612,2002
2298,2613,2002
2298,15547,2002
2305,15903,2002
2305,15904,2002
2319,4027,2002
2319,5572,2002
2319,10113,2002
2319,15757,2002
2319,16120,2002
2321,2322,2002
2322,13205,2002
2328,5352,2002
2329,12418,2002
2329,12419,2002
2329,15685,2002
2329,15686,2002
2329,15687,2002
2336,15605,2002
2350,13062,2002
2350,14927,2002
2350,15458,2002
2350,15969,2002
2350,15970,2002
2350,15971,2002
2350,16069,2002
2350,16070,2002
2350,16071,2002
2355,5670,2002
2355,8760,2002
2368,13991,2002
2368,14621,2002
2370,10930,2002
2370,13262,2002
2370,14919,2002
2376,3222,2002
2376,8093,2002
2377,7811,2002
2377,8655,2002
2377,12044,2002
2377,15977,2002
2377,15978,2002
2379,7213,2002
2379,8655,2002
2379,15496,2002
2397,15837,2002
2397,15838,2002
2399,2472,2002
2399,16176,2002
2405,10795,2002
2405,11482,2002
2422,8274,2002
2422,14974,2002
2450,15117,2002
2450,16086,2002
2460,7262,2002
2460,7758,2002
2460,11333,2002
2460,13467,2002
2460,15849,2002
2463,12470,2002
2464,5886,2002
2465,11499,2002
2465,15203,2002
2465,15204,2002
2465,15268,2002
2466,3374,2002
2466,7489,2002
2466,15069,2002
2481,2777,2002
2481,3558,2002
2481,9977,2002
2482,15171,2002
2482,15172,2002
2482,15345,2002
2512,12640,2002
2512,14892,2002
2513,6071,2002
2513,6613,2002
2513,8735,2002
2513,15857,2002
2513,15858,2002
2523,7710,2002
2534,12211,2002
2534,12919,2002
2538,10367,2002
2538,15327,2002
2542,15981,2002
2547,2576,2002
2547,2929,2002
2547,10357,2002
2547,11169,2002
2547,15464,2002
2547,15637,2002
2547,15638,2002
2547,15639,2002
2547,15640,2002
2547,15641,2002
2547,15642,2002
2547,15643,2002
2547,15644,2002
2547,15645,2002
2547,15646,2002
2547,15647,2002
2547,15648,2002
2547,15649,2002
2547,15650,2002
2547,15651,2002
2547,15652,2002
2547,15653,2002
2547,15654,2002
2552,2826,2002
2559,14883,2002
2559,14884,2002
2566,11992,2002
2566,15845,2002
2566,15870,2002
2566,15871,2002
2566,15872,2002
2567,12750,2002
2567,15343,2002
2576,2929,2002
2576,3290,2002
2576,10357,2002
