src,dst,year
430,7224,1999
430,8553,1999
430,11412,1999
431,7224,1999
431,8553,1999
431,11412,1999
432,2615,1999
432,10771,1999
433,637,1999
433,1902,1999
433,3417,1999
433,6057,1999
433,7729,1999
433,8196,1999
433,10372,1999
433,10637,1999
433,10638,1999
433,10639,1999
433,10658,1999
433,10750,1999
433,10751,1999
433,10752,1999
433,10966,1999
437,438,1999
437,439,1999
437,8655,1999
438,439,1999
438,8655,1999
438,10584,1999
439,486,1999
439,1004,1999
439,1909,1999
439,6085,1999
439,8655,1999
439,11547,1999
440,442,1999
442,8465,1999
446,11462,1999
449,4966,1999
449,5790,1999
449,6671,1999
449,8655,1999
449,10571,1999
450,1004,1999
450,1909,1999
450,8448,1999
451,2102,1999
451,5945,1999
451,6219,1999
451,7330,1999
451,10322,1999
451,10602,1999
452,8849,1999
457,1219,1999
457,1859,1999
458,1526,1999
458,3573,1999
458,7880,1999
458,11107,1999
459,1698,1999
459,2357,1999
459,3226,1999
460,1081,1999
460,11254,1999
461,776,1999
461,4846,1999
464,1043,1999
464,2019,1999
464,4144,1999
484,1561,1999
484,4060,1999
484,9329,1999
484,9330,1999
485,5415,1999
485,11662,1999
485,11663,1999
486,1352,1999
486,2434,1999
486,6085,1999
486,10208,1999
486,10922,1999
486,10923,1999
486,11547,1999
488,11194,1999
498,1117,1999
498,8261,1999
498,10828,1999
498,10829,1999
498,10830,1999
498,10831,1999
498,10832,1999
499,10953,1999
503,733,1999
503,5196,1999
504,10473,1999
504,10474,1999
506,1904,1999
511,573,1999
511,9269,1999
511,11586,1999
511,11587,1999
511,11588,1999
519,2491,1999
519,2908,1999
519,6057,1999
519,10833,1999
522,733,1999
522,1606,1999
522,2376,1999
522,2713,1999
522,8200,1999
524,525,1999
524,9460,1999
525,7706,1999
525,8674,1999
525,9460,1999
525,10690,1999
525,11580,1999
525,11581,1999
528,1796,1999
528,2424,1999
528,6057,1999
535,582,1999
535,2336,1999
535,4972,1999
535,5685,1999
538,1695,1999
538,10523,1999
542,543,1999
542,4846,1999
542,7726,1999
543,1780,1999
543,4846,1999
543,7717,1999
543,7726,1999
543,8862,1999
543,11251,1999
543,11322,1999
544,882,1999
544,3915,1999
545,5063,1999
545,5516,1999
545,6018,1999
545,7647,1999
545,7683,1999
545,10563,1999
545,11654,1999
547,552,1999
547,4120,1999
552,2463,1999
552,9850,1999
552,10478,1999
553,6301,1999
553,8694,1999
568,6769,1999
568,7498,1999
569,570,1999
569,573,1999
569,2303,1999
569,3463,1999
569,4528,1999
569,6696,1999
569,8791,1999
569,10834,1999
570,573,1999
570,3463,1999
570,4744,1999
570,6696,1999
573,587,1999
573,927,1999
573,2902,1999
573,3463,1999
573,6011,1999
573,6567,1999
573,6784,1999
573,7692,1999
573,8791,1999
573,9201,1999
573,9269,1999
573,9930,1999
573,10712,1999
573,11586,1999
573,11587,1999
573,11588,1999
577,1532,1999
577,8622,1999
578,1286,1999
578,1414,1999
578,4535,1999
580,1862,1999
580,3680,1999
580,9466,1999
580,11036,1999
580,11037,1999
582,2336,1999
582,5794,1999
582,5797,1999
582,10574,1999
583,750,1999
583,5099,1999
583,7090,1999
583,7186,1999
583,9800,1999
584,646,1999
584,738,1999
584,5532,1999
584,10649,1999
587,927,1999
587,5510,1999
587,6011,1999
587,7692,1999
587,9785,1999
587,9930,1999
587,10825,1999
588,1941,1999
588,3026,1999
588,5872,1999
588,10436,1999
590,712,1999
590,8974,1999
594,658,1999
594,10580,1999
594,10581,1999
610,8800,1999
610,8801,1999
610,10573,1999
612,858,1999
612,3166,1999
612,9459,1999
617,945,1999
617,7899,1999
617,10724,1999
617,10962,1999
621,10514,1999
630,9254,1999
632,3242,1999
632,10185,1999
632,11632,1999
636,8771,1999
637,2070,1999
637,2728,1999
637,2960,1999
637,3417,1999
637,7729,1999
637,8196,1999
637,10637,1999
637,10638,1999
637,10639,1999
646,8745,1999
646,10649,1999
649,1776,1999
649,2099,1999
649,2512,1999
649,5947,1999
650,651,1999
650,10849,1999
650,10850,1999
651,10849,1999
651,10850,1999
653,10450,1999
658,10580,1999
658,10581,1999
658,10816,1999
661,5882,1999
664,2768,1999
664,6543,1999
664,7474,1999
664,9296,1999
664,11358,1999
672,937,1999
672,9733,1999
672,9995,1999
675,677,1999
677,10860,1999
679,4686,1999
679,5688,1999
689,2363,1999
689,9665,1999
689,11186,1999
689,11205,1999
712,8974,1999
712,9083,1999
712,10328,1999
712,11150,1999
712,11151,1999
712,11152,1999
716,8085,1999
720,5923,1999
720,6120,1999
720,11301,1999
733,914,1999
733,2376,1999
733,5196,1999
733,8200,1999
733,9908,1999
733,9909,1999
733,11508,1999
738,1227,1999
738,5532,1999
738,9588,1999
738,9828,1999
738,11338,1999
741,2977,1999
741,2978,1999
741,11086,1999
742,10635,1999
742,10636,1999
744,10983,1999
744,10984,1999
744,10985,1999
746,5780,1999
746,9236,1999
750,7186,1999
751,1290,1999
752,11118,1999
752,11214,1999
753,754,1999
753,2181,1999
753,11238,1999
753,11239,1999
753,11240,1999
753,11241,1999
753,11242,1999
753,11243,1999
754,2181,1999
754,11238,1999
754,11693,1999
757,956,1999
757,3558,1999
757,10651,1999
758,10189,1999
762,2513,1999
774,5725,1999
774,6147,1999
774,6148,1999
774,10438,1999
774,10439,1999
776,1081,1999
776,4846,1999
779,7102,1999
779,11481,1999
779,11628,1999
782,1143,1999
782,3867,1999
782,11415,1999
782,11416,1999
783,6929,1999
783,10683,1999
783,10948,1999
789,2106,1999
789,4739,1999
789,5204,1999
789,11259,1999
791,5056,1999
813,6672,1999
813,11458,1999
818,7320,1999
825,10733,1999
828,5810,1999
828,8126,1999
831,8733,1999
831,8761,1999
835,1804,1999
835,4787,1999
839,2083,1999
839,7090,1999
843,8658,1999
843,10659,1999
843,10660,1999
843,10661,1999
843,10662,1999
843,10663,1999
843,10664,1999
848,7907,1999
848,10511,1999
851,853,1999
853,5403,1999
858,3166,1999
858,9459,1999
861,2377,1999
861,4090,1999
873,1384,1999
873,4230,1999
873,5718,1999
873,10383,1999
873,11244,1999
882,1940,1999
882,3915,1999
882,4316,1999
882,5707,1999
882,9823,1999
882,11126,1999
882,11198,1999
890,891,1999
890,3125,1999
890,10827,1999
891,3125,1999
891,10827,1999
895,2422,1999
895,7733,1999
901,1672,1999
901,10531,1999
908,4137,1999
908,4138,1999
908,10043,1999
913,2399,1999
913,6672,1999
913,10991,1999
913,11477,1999
914,9908,1999
914,9909,1999
916,1902,1999
916,1904,1999
916,4353,1999
916,6032,1999
916,6277,1999
921,2513,1999
927,6011,1999
927,7692,1999
927,9930,1999
928,929,1999
937,9733,1999
937,9995,1999
942,9508,1999
945,10724,1999
947,4267,1999
947,6774,1999
947,8871,1999
948,5212,1999
948,7300,1999
948,7921,1999
948,9378,1999
948,9619,1999
955,10621,1999
956,3558,1999
956,5971,1999
956,9093,1999
960,2573,1999
960,4991,1999
960,7085,1999
960,7204,1999
960,8926,1999
960,9219,1999
960,9220,1999
960,9221,1999
960,9222,1999
960,10299,1999
960,10300,1999
960,10301,1999
960,10686,1999
960,10687,1999
960,10727,1999
960,10740,1999
960,10943,1999
960,10944,1999
960,10956,1999
960,10957,1999
960,10958,1999
960,10974,1999
960,11551,1999
960,11552,1999
960,11553,1999
960,11554,1999
960,11684,1999
970,10029,1999
973,10335,1999
973,11549,1999
973,11550,1999
983,2978,1999
983,4091,1999
983,4092,1999
983,6735,1999
983,8303,1999
983,10713,1999
985,2305,1999
985,10599,1999
986,10650,1999
986,10651,1999
991,1152,1999
991,4830,1999
991,6103,1999
991,8191,1999
991,10384,1999
995,3426,1999
995,11498,1999
995,11499,1999
1003,7634,1999
1003,7763,1999
1004,1909,1999
1004,8448,1999
1004,10583,1999
1005,1023,1999
1007,10624,1999
1007,10625,1999
1012,10854,1999
1012,10855,1999
1012,10856,1999
1016,1017,1999
1016,2220,1999
1016,2221,1999
1016,11263,1999
1017,2220,1999
1017,2221,1999
1018,4989,1999
1018,10551,1999
1018,10553,1999
1021,1248,1999
1021,5983,1999
1021,10903,1999
1021,11435,1999
1023,1553,1999
1023,2618,1999
1026,2465,1999
1026,5726,1999
1043,2019,1999
1043,2460,1999
1043,7536,1999
1061,1322,1999
1061,11072,1999
1061,11073,1999
1061,11285,1999
1066,1749,1999
1066,8824,1999
1066,11608,1999
1067,2598,1999
1067,4625,1999
1067,6191,1999
1076,11310,1999
1079,11380,1999
1081,2898,1999
1081,11254,1999
1082,1610,1999
1082,1611,1999
1082,3275,1999
1082,9784,1999
1082,9785,1999
1087,2965,1999
1087,2966,1999
1090,3213,1999
1090,3570,1999
1090,4702,1999
1090,4711,1999
1117,8261,1999
1118,10532,1999
1118,10784,1999
1118,10788,1999
1119,1905,1999
1119,4112,1999
1119,11682,1999
1123,1124,1999
1123,11144,1999
1123,11713,1999
1124,11713,1999
1131,2202,1999
1134,4785,1999
1142,9211,1999
1143,3867,1999
1143,11415,1999
1143,11416,1999
1152,4830,1999
1155,9396,1999
1155,9397,1999
1155,10837,1999
1155,10838,1999
1155,10839,1999
1155,11046,1999
1155,11047,1999
1170,1689,1999
1179,1210,1999
1179,8958,1999
1179,11398,1999
1181,9943,1999
1182,5162,1999
1182,9690,1999
1182,11505,1999
1203,3899,1999
1203,7998,1999
1203,9188,1999
1203,9189,1999
1203,11536,1999
1203,11537,1999
1207,3242,1999
1207,3243,1999
1210,4249,1999
1214,8802,1999
1214,10004,1999
1214,10005,1999
1219,1859,1999
1223,8833,1999
1223,11083,1999
1223,11084,1999
1226,2902,1999
1226,5056,1999
1226,6595,1999
1226,8038,1999
1226,11324,1999
1227,4744,1999
1227,8686,1999
1227,9588,1999
1227,9828,1999
1227,10820,1999
1233,1311,1999
1233,2698,1999
1233,6478,1999
1234,3376,1999
1234,9083,1999
1234,10972,1999
1238,4967,1999
1238,10337,1999
1241,11598,1999
1246,1334,1999
1246,5086,1999
1248,5983,1999
1248,10654,1999
1252,8188,1999
1254,10459,1999
1254,10460,1999
1254,11649,1999
1254,11650,1999
1258,2098,1999
1258,2099,1999
1258,7668,1999
1258,11252,1999
1270,5035,1999
1270,11074,1999
1280,10949,1999
1285,6846,1999
1286,1414,1999
1287,4535,1999
1290,1949,1999
1295,6047,1999
1301,8764,1999
1301,11064,1999
1311,2698,1999
1311,6478,1999
1317,1318,1999
1321,4560,1999
1321,9688,1999
1321,9689,1999
1321,10566,1999
1321,11119,1999
1321,11120,1999
1321,11121,1999
1322,11072,1999
1322,11073,1999
1333,1671,1999
1333,2002,1999
1333,3314,1999
1333,3587,1999
1333,9107,1999
1333,9108,1999
1334,5086,1999
1338,6528,1999
1338,11302,1999
1350,3158,1999
1350,4560,1999
1350,5970,1999
1350,7365,1999
1350,7384,1999
1350,9395,1999
1350,9524,1999
1350,10213,1999
1350,10510,1999
1350,10539,1999
1350,10915,1999
1352,2434,1999
1352,5352,1999
1352,10208,1999
1364,1386,1999
1364,1880,1999
1364,2399,1999
1364,2576,1999
1364,2868,1999
1364,3769,1999
1364,8724,1999
1364,9168,1999
1364,9841,1999
1364,10447,1999
1364,10448,1999
1364,10449,1999
1364,10835,1999
1384,4230,1999
1384,10383,1999
1386,1880,1999
1386,2576,1999
1386,2868,1999
1386,3769,1999
1386,9168,1999
1386,9841,1999
1386,10447,1999
1386,10448,1999
1386,10449,1999
1393,11295,1999
1393,11296,1999
1400,1748,1999
1400,11692,1999
1402,10779,1999
1408,2405,1999
1408,10794,1999
1408,10795,1999
1416,2466,1999
1416,3888,1999
1416,4267,1999
1416,7153,1999
1416,10774,1999
1416,10781,1999
1416,10969,1999
1416,11280,1999
1416,11281,1999
1428,1430,1999
1495,3077,1999
1507,5685,1999
1507,10776,1999
1508,6479,1999
1508,8892,1999
1526,3573,1999
1526,7880,1999
1526,11107,1999
1531,11408,1999
1531,11409,1999
1532,8622,1999
1547,7287,1999
1553,2618,1999
1553,9400,1999
1553,11404,1999
1561,4059,1999
1587,6485,1999
1600,6929,1999
1602,9647,1999
1606,2376,1999
1606,2713,1999
1609,1765,1999
1609,5740,1999
1610,3275,1999
1611,3275,1999
1620,2597,1999
1625,2350,1999
1625,9529,1999
1625,11139,1999
1644,2461,1999
1644,10435,1999
1644,10505,1999
1645,10620,1999
1645,10852,1999
1657,4035,1999
1664,8809,1999
1664,8810,1999
1668,2355,1999
1668,6586,1999
1668,7867,1999
1668,9616,1999
1668,11626,1999
1668,11627,1999
1669,5853,1999
1669,6586,1999
1669,7976,1999
1669,8184,1999
1671,2871,1999
1671,3314,1999
1671,3587,1999
1671,9107,1999
1671,9108,1999
1672,10531,1999
1675,6433,1999
1676,5121,1999
1676,5122,1999
1683,8228,1999
1695,10523,1999
1698,2357,1999
1705,8186,1999
1705,9597,1999
1705,10445,1999
1705,11127,1999
1714,1859,1999
1715,1716,1999
1715,3790,1999
1716,3790,1999
1718,1719,1999
1718,8618,1999
1718,10509,1999
1719,8618,1999
1719,10509,1999
1722,8730,1999
1722,11299,1999
1735,6104,1999
1735,11056,1999
1745,9206,1999
1745,9207,1999
1745,9209,1999
1745,11138,1999
1745,11149,1999
1747,3401,1999
1747,8955,1999
1748,11692,1999
1749,6070,1999
1749,8824,1999
1749,11179,1999
1749,11608,1999
1765,5740,1999
1765,11395,1999
1765,11396,1999
1765,11397,1999
1767,9809,1999
1775,2876,1999
1775,2883,1999
1775,6071,1999
1775,10894,1999
1775,11035,1999
1776,2099,1999
1776,2512,1999
1778,1779,1999
1778,2512,1999
1778,4574,1999
1778,5002,1999
1778,5854,1999
1778,6015,1999
1778,7668,1999
1778,7961,1999
1778,9829,1999
1778,11699,1999
1779,2512,1999
1779,6015,1999
1779,7961,1999
1780,11251,1999
1782,6011,1999
1782,6012,1999
1789,4851,1999
1789,8626,1999
1796,2424,1999
1796,6057,1999
1804,4787,1999
1810,5157,1999
1810,9701,1999
1810,11137,1999
1815,2728,1999
1815,6133,1999
1815,6209,1999
1815,10679,1999
1815,10789,1999
1820,1821,1999
1820,5572,1999
1820,9564,1999
1821,5572,1999
1821,6428,1999
1821,6551,1999
1821,9564,1999
1821,10134,1999
1821,10869,1999
1821,10870,1999
1821,10871,1999
1821,10990,1999
1822,4027,1999
1822,6042,1999
1822,10885,1999
1822,11125,1999
1824,2279,1999
1824,10952,1999
1850,1964,1999
1850,8925,1999
1853,1854,1999
1853,11026,1999
1854,11026,1999
1857,10775,1999
1860,4075,1999
1860,4570,1999
1860,5854,1999
1860,8188,1999
1862,9466,1999
1875,10081,1999
1880,2576,1999
1880,2868,1999
1880,3769,1999
1880,9168,1999
1880,9841,1999
1880,10447,1999
1880,10448,1999
1880,10449,1999
1881,1946,1999
1881,9614,1999
1881,11605,1999
1902,1904,1999
1902,2940,1999
1902,3222,1999
1902,3225,1999
1902,4353,1999
1902,10658,1999
1902,10806,1999
1902,10807,1999
1902,10966,1999
1902,11294,1999
1904,4353,1999
1905,4112,1999
1905,11682,1999
1909,8448,1999
1919,1980,1999
1919,11445,1999
1919,11446,1999
1921,2326,1999
1936,11164,1999
1940,4316,1999
1940,11198,1999
1941,7331,1999
1941,10436,1999
1946,1947,1999
1946,8312,1999
1946,9614,1999
1947,8312,1999
1949,7274,1999
1949,8126,1999
1949,10565,1999
1949,10819,1999
1951,8863,1999
1964,8925,1999
1968,6271,1999
1970,11219,1999
1974,1976,1999
1974,6638,1999
1974,10437,1999
1974,11620,1999
1976,6638,1999
1976,10437,1999
1976,11620,1999
1980,11445,1999
1980,11446,1999
1984,11015,1999
1986,2956,1999
1986,10719,1999
1999,3783,1999
1999,5565,1999
1999,11087,1999
2002,8115,1999
2002,9598,1999
2002,10086,1999
2002,10087,1999
2019,2460,1999
2019,11333,1999
2025,10934,1999
2026,7498,1999
2037,2038,1999
2046,5565,1999
2046,9192,1999
2069,8285,1999
2069,8736,1999
2069,10896,1999
2070,2960,1999
2072,3491,1999
2072,11519,1999
2078,2296,1999
2078,2391,1999
2078,10841,1999
2078,10842,1999
2078,10843,1999
2078,10844,1999
2083,7090,1999
2083,11315,1999
2091,2633,1999
2091,7474,1999
2098,2099,1999
2098,6545,1999
2098,7668,1999
2099,2512,1999
2099,7668,1999
2102,6219,1999
2102,10322,1999
2106,11259,1999
2126,6181,1999
2126,8855,1999
2126,10652,1999
2127,2128,1999
2127,9846,1999
2128,9846,1999
2132,3979,1999
2132,10564,1999
2134,5430,1999
2135,11255,1999
2135,11256,1999
2144,2145,1999
2144,2667,1999
2144,9151,1999
2144,9152,1999
2144,10693,1999
2144,11569,1999
2144,11570,1999
2145,2667,1999
2145,9151,1999
2145,9152,1999
2155,3137,1999
2155,6672,1999
2164,6066,1999
2165,4518,1999
2166,2169,1999
2176,11031,1999
2177,2336,1999
2177,3130,1999
2177,8126,1999
2177,9669,1999
2177,11185,1999
2179,5031,1999
2179,6191,1999
2184,6849,1999
2184,6850,1999
2184,10061,1999
2187,7319,1999
2187,10702,1999
2189,11348,1999
2203,11521,1999
2203,11695,1999
2214,9384,1999
2214,10710,1999
2214,10711,1999
2214,11304,1999
2214,11305,1999
2214,11306,1999
2214,11555,1999
2214,11556,1999
2214,11557,1999
2214,11558,1999
2214,11559,1999
2214,11560,1999
2214,11561,1999
2214,11562,1999
2214,11563,1999
2214,11564,1999
2220,2221,1999
2220,10802,1999
2220,11263,1999
2221,10802,1999
2221,11208,1999
2221,11209,1999
2221,11263,1999
2231,9360,1999
2231,10673,1999
2235,10886,1999
2235,10887,1999
2235,10888,1999
2241,11271,1999
2245,5086,1999
2245,11696,1999
2253,7918,1999
2274,6982,1999
2279,10725,1999
2279,10726,1999
2279,10952,1999
2279,11577,1999
2279,11578,1999
2279,11579,1999
2288,5873,1999
2288,9073,1999
2291,3796,1999
2291,4316,1999
2296,2391,1999
2296,5951,1999
2296,10841,1999
2296,10842,1999
2296,11110,1999
2296,11111,1999
2296,11112,1999
2296,11113,1999
2296,11114,1999
2296,11115,1999
2296,11116,1999
2296,11425,1999
2296,11426,1999
2296,11427,1999
2300,2302,1999
2303,4528,1999
2303,8791,1999
2303,10834,1999
2305,9530,1999
2305,10386,1999
2315,8225,1999
2315,10867,1999
2315,10877,1999
2319,5572,1999
2319,11248,1999
2322,11017,1999
2334,5633,1999
2336,8126,1999
2336,11185,1999
2344,11694,1999
2350,5077,1999
2350,5402,1999
2350,6930,1999
2350,9529,1999
2350,10475,1999
2350,10935,1999
2350,10996,1999
2350,10997,1999
2350,10998,1999
2350,11139,1999
2355,7867,1999
2355,11626,1999
2356,4379,1999
2368,2371,1999
2368,4581,1999
2368,11502,1999
2368,11503,1999
2370,10629,1999
2371,4581,1999
2374,10451,1999
2374,10452,1999
2375,3740,1999
2375,5254,1999
2375,10575,1999
2376,2713,1999
2376,8200,1999
2377,4090,1999
2377,11597,1999
2384,8653,1999
2391,10841,1999
2391,10842,1999
2391,10843,1999
2391,10844,1999
2391,10845,1999
2399,6672,1999
2399,10991,1999
2399,11477,1999
2399,11538,1999
2405,10794,1999
2405,10795,1999
2422,7733,1999
2424,3765,1999
2424,4059,1999
2424,6057,1999
2424,11196,1999
2424,11197,1999
2424,11260,1999
2424,11261,1999
2434,10208,1999
2434,10922,1999
2434,10923,1999
2452,2453,1999
2452,11222,1999
2453,11222,1999
2460,11333,1999
2461,10435,1999
2461,10505,1999
2463,9850,1999
2463,10478,1999
2465,5726,1999
2466,3374,1999
2466,7153,1999
2466,11280,1999
2466,11281,1999
2484,2485,1999
2491,2908,1999
2491,6057,1999
2491,10833,1999
2493,3572,1999
2511,6567,1999
2511,6568,1999
2512,6015,1999
2512,7961,1999
2513,8735,1999
2524,5583,1999
2524,7499,1999
2524,10314,1999
2535,5118,1999
2535,7355,1999
2535,10780,1999
2535,10821,1999
2566,3385,1999
2566,4281,1999
2566,4282,1999
2566,4283,1999
2566,8817,1999
2566,9383,1999
2566,9386,1999
2566,9387,1999
2566,9996,1999
2566,10369,1999
2566,10370,1999
2566,10653,1999
2566,11022,1999
2566,11023,1999
2566,11229,1999
2566,11325,1999
2566,11326,1999
2566,11327,1999
2569,7416,1999
2573,4991,1999
2573,7204,1999
2573,10300,1999
2573,10301,1999
2573,11551,1999
2573,11552,1999
2573,11553,1999
2573,11554,1999
2576,2868,1999
2576,3769,1999
2576,8014,1999
2576,9168,1999
2576,9841,1999
2576,10447,1999
2576,10448,1999
2576,10449,1999
2576,11165,1999
2576,11166,1999
2576,11167,1999
2576,11168,1999
2576,11169,1999
2576,11170,1999
2576,11171,1999
2576,11172,1999
2576,11173,1999
2576,11174,1999
2590,9259,1999
2590,9260,1999
2592,11048,1999
2595,7880,1999
2595,8768,1999
2598,4625,1999
2598,6191,1999
2615,10771,1999
2626,8509,1999
2626,10376,1999
2626,10851,1999
2633,7474,1999
2633,11282,1999
2635,8534,1999
2635,11617,1999
2644,10682,1999
2664,8528,1999
2667,9151,1999
2667,9152,1999
2681,9766,1999
2681,10912,1999
2681,10913,1999
2695,10561,1999
2698,6478,1999
2710,8686,1999
2710,9992,1999
2710,9993,1999
2723,10596,1999
2723,10597,1999
2724,9745,1999
2728,6209,1999
2728,10789,1999
2763,11527,1999
2763,11528,1999
2771,7634,1999
2771,10308,1999
2788,3471,1999
2788,5522,1999
2788,5833,1999
2794,10895,1999
2845,11712,1999
2868,3769,1999
2868,9168,1999
2868,9841,1999
2868,10447,1999
2868,10448,1999
2868,10449,1999
2871,3314,1999
2871,3587,1999
2871,9107,1999
2871,9108,1999
2876,2883,1999
2876,10894,1999
2876,11035,1999
2883,10894,1999
2883,11035,1999
2888,10387,1999
2893,11535,1999
2898,3119,1999
2898,8947,1999
2902,5056,1999
2902,5423,1999
2902,6595,1999
2902,6784,1999
2902,9028,1999
2902,11006,1999
2907,7065,1999
2907,7066,1999
2908,6057,1999
2908,10833,1999
2910,3028,1999
2929,11080,1999
2929,11081,1999
2929,11082,1999
2937,6528,1999
2937,7026,1999
2937,9816,1999
2937,9817,1999
2937,9819,1999
